timestamp_ms,ue_imsi,cell_id,is_serving,rsrp_dbm,rsrq_db,rssi_dbm,sinr_db,rsrp_3gpp,rsrq_3gpp,sinr_3gpp
1,7,4,0,-64.9695,-10.7958,-39.7022,30.3843,91,64,107
1,7,5,0,-105.897,-51.7237,-39.7022,-40.9316,50,0,0
1,8,2,0,-97.6507,-16.7441,-66.435,-4.67985,58,53,37
1,8,3,0,-106.686,-25.779,-66.435,-14.8472,49,34,16
1,8,4,0,-97.2999,-16.3933,-66.435,-4.20296,59,53,38
1,8,5,0,-95.3017,-14.3951,-66.435,-1.11461,61,57,44
1,9,2,0,-75.0125,-15.0955,-45.4454,-2.2887,81,56,41
1,9,3,0,-101.101,-41.1839,-45.4454,-30.3881,55,4,0
1,9,4,0,-72.7313,-12.8143,-45.4454,2.26858,83,60,51
1,9,5,0,-109.068,-49.1509,-45.4454,-38.3584,47,0,0
1,10,2,0,-96.1234,-14.9762,-66.6757,-2.09731,60,56,42
1,10,3,0,-105.673,-24.5261,-66.6757,-13.5465,50,37,19
1,10,4,0,-98.1371,-16.9898,-66.6757,-5.00615,58,52,36
1,10,5,0,-96.7126,-15.5653,-66.6757,-3.01376,59,55,40
1,11,2,0,-94.7147,-16.6798,-63.5633,-4.59343,61,53,37
1,11,3,0,-90.7205,-12.6856,-63.5633,2.62342,65,61,51
1,11,4,0,-106.503,-28.468,-63.5633,-17.6014,49,29,11
1,11,5,0,-99.9541,-21.9192,-63.5633,-10.7788,56,42,24
1,12,2,0,-94.355,-15.6432,-64.2403,-3.12995,62,55,40
1,12,3,0,-97.8139,-19.1021,-64.2403,-7.61688,58,48,31
1,12,4,0,-106.71,-27.9984,-64.2403,-17.1232,49,30,12
1,12,5,0,-92.4752,-13.7634,-64.2403,0.0778346,64,58,46
1,13,2,0,-76.4458,-10.9285,-51.0457,14.9529,80,64,76
1,13,3,0,-95.316,-29.7987,-51.0457,-18.9519,61,26,8
1,13,4,0,-98.3349,-32.8176,-51.0457,-21.9984,58,20,2
1,13,5,0,-95.4975,-29.9802,-51.0457,-19.1358,61,26,8
1,14,2,0,-94.6045,-41.9677,-38.1652,-31.1726,61,2,0
1,14,3,0,-63.4327,-10.7959,-38.1652,30.2658,93,64,107
1,14,4,0,-102.358,-49.7216,-38.1652,-38.9292,54,0,0
1,14,5,0,-106.914,-54.2775,-38.1652,-43.4855,49,0,0
1,15,2,0,-91.3599,-29.6063,-47.282,-18.757,65,27,8
1,15,3,0,-103.154,-41.4001,-47.282,-30.6045,53,3,0
1,15,4,0,-99.4207,-37.6671,-47.282,-26.8663,57,11,0
1,15,5,0,-72.6159,-10.8623,-47.282,17.8625,83,64,82
101,1,2,0,-99.9928,-19.5309,-65.9903,-8.11583,56,47,30
101,1,3,0,-101.564,-21.1018,-65.9903,-9.88552,54,44,26
101,1,4,0,-108.246,-27.7843,-65.9903,-16.9048,48,30,12
101,1,5,1,-92.4991,-12.0373,-65.9903,4.78701,64,62,56
101,2,2,0,-106.374,-23.8878,-68.0145,-12.8777,50,38,20
101,2,3,0,-112.073,-29.5869,-68.0145,-18.7374,44,27,9
101,2,4,0,-109.386,-26.8994,-68.0145,-15.9998,47,32,14
101,2,5,1,-93.6912,-11.205,-68.0145,10.0078,62,64,66
101,3,2,0,-89.6545,-24.0478,-51.135,-13.0458,66,38,20
101,3,3,1,-77.5713,-11.9646,-51.135,5.08586,78,62,56
101,3,4,0,-104.023,-38.4168,-51.135,-27.6175,52,9,0
101,3,5,0,-83.666,-18.0594,-51.135,-6.36529,72,50,33
101,4,2,0,-102.508,-26.9843,-61.0518,-16.0868,53,32,14
101,4,3,0,-108.768,-33.2446,-61.0518,-22.428,47,20,1
101,4,4,0,-108.199,-32.6753,-61.0518,-21.8552,48,21,2
101,4,5,1,-86.4789,-10.9556,-61.0518,14.1532,70,64,74
101,5,2,0,-102.97,-42.6508,-45.8478,-31.8561,53,1,0
101,5,3,1,-71.1164,-10.797,-45.8478,29.2424,85,64,104
101,5,4,0,-109.194,-48.8742,-45.8478,-38.0817,47,0,0
101,5,5,0,-105.58,-45.2608,-45.8478,-34.4674,50,0,0
101,6,2,0,-110.831,-20.4479,-75.9112,-9.15856,45,45,28
101,6,3,0,-113.036,-22.6529,-75.9112,-11.5685,43,41,23
101,6,4,0,-109.334,-18.9513,-75.9112,-7.43947,47,48,31
101,6,5,1,-103.052,-12.6696,-75.9112,2.66883,53,61,51
101,7,2,0,-96.9229,-42.2975,-40.1538,-31.5026,59,1,0
101,7,3,0,-101.961,-47.3359,-40.1538,-36.5431,54,0,0
101,7,4,1,-65.4217,-10.7963,-40.1538,29.8561,91,64,106
101,7,5,0,-105.532,-50.9065,-40.1538,-40.1143,50,0,0
101,8,2,0,-98.0173,-16.0261,-67.5196,-3.68766,58,54,39
101,8,3,0,-106.872,-24.881,-67.5196,-13.9164,49,36,18
101,8,4,1,-96.9836,-14.9925,-67.5196,-2.12365,59,56,42
101,8,5,0,-98.348,-16.3569,-67.5196,-4.15257,58,53,38
101,9,2,1,-73.7122,-14.6111,-44.6295,-1.4906,82,57,43
101,9,3,0,-100.296,-41.1947,-44.6295,-30.3989,56,4,0
101,9,4,0,-72.2297,-13.1286,-44.6295,1.47106,84,60,49
101,9,5,0,-107.775,-48.6742,-44.6295,-37.8817,48,0,0
101,10,2,0,-97.9579,-16.8336,-66.6527,-4.79947,58,52,36
101,10,3,0,-107.698,-26.5742,-66.6527,-15.6662,48,33,15
101,10,4,1,-96.3034,-15.1792,-66.6527,-2.42101,60,56,41
101,10,5,0,-96.3806,-15.2563,-66.6527,-2.54175,60,55,41
101,11,2,0,-96.0601,-17.0453,-64.5432,-5.079,60,52,36
101,11,3,1,-91.6731,-12.6583,-64.5432,2.70109,64,61,51
101,11,4,0,-105.662,-26.6474,-64.5432,-15.7414,50,33,15
101,11,5,0,-100.533,-21.5177,-64.5432,-10.342,55,43,25
101,12,2,0,-94.4271,-15.7264,-64.2291,-3.25306,62,55,39
101,12,3,0,-98.9164,-20.2156,-64.2291,-8.89725,57,46,28
101,12,4,0,-106.76,-28.0596,-64.2291,-17.1856,49,30,12
101,12,5,1,-92.1339,-13.4331,-64.2291,0.772217,64,59,48
101,13,2,1,-76.6913,-10.9601,-51.2596,14.032,79,64,74
101,13,3,0,-94.2306,-28.4994,-51.2596,-17.6333,62,29,11
101,13,4,0,-99.6309,-33.8997,-51.2596,-23.0866,56,18,0
101,13,5,0,-94.4577,-28.7265,-51.2596,-17.8643,62,29,10
101,14,2,0,-94.0927,-41.4112,-38.21,-30.6156,62,3,0
101,14,3,1,-63.4782,-10.7966,-38.21,29.5437,93,64,105
101,14,4,0,-100.869,-48.1879,-38.21,-37.3953,55,0,0
101,14,5,0,-105.983,-53.3017,-38.21,-42.5096,50,0,0
101,15,2,1,-91.756,-33.0764,-44.208,-22.2588,64,20,1
101,15,3,0,-105.321,-46.6418,-44.208,-35.8489,51,0,0
101,15,4,0,-96.0877,-37.4081,-44.208,-26.6068,60,11,0
101,15,5,0,-69.5079,-10.8283,-44.208,20.7384,86,64,87
201,1,2,0,-100.28,-19.6808,-66.1272,-8.28846,56,47,29
201,1,3,0,-101.735,-21.1359,-66.1272,-9.92313,54,44,26
201,1,4,0,-107.744,-27.1451,-66.1272,-16.2515,48,32,13
201,1,5,1,-92.6244,-12.0256,-66.1272,4.8339,63,62,56
201,2,2,0,-106.222,-22.63,-69.1209,-11.544,50,41,23
201,2,3,0,-110.864,-27.2716,-69.1209,-16.381,45,31,13
201,2,4,0,-109.178,-25.586,-69.1209,-14.6477,47,35,17
201,2,5,1,-94.9709,-11.3784,-69.1209,8.39773,61,63,63
201,3,2,0,-89.5431,-23.4352,-51.6363,-12.4004,66,39,21
201,3,3,1,-78.206,-12.0981,-51.6363,4.54804,78,62,55
201,3,4,0,-104.174,-38.066,-51.6363,-27.266,52,10,0
201,3,5,0,-83.8165,-17.7086,-51.6363,-5.92931,72,51,34
201,4,2,0,-101.603,-27.6506,-59.4806,-16.7683,54,31,12
201,4,3,0,-110.349,-36.3965,-59.4806,-25.5927,46,13,0
201,4,4,0,-107.344,-33.3917,-59.4806,-22.576,49,19,1
201,4,5,1,-84.8737,-10.9215,-59.4806,15.1832,71,64,76
201,5,2,0,-103.695,-43.9164,-45.3074,-33.1224,52,0,0
201,5,3,1,-70.5748,-10.7959,-45.3074,30.2877,85,64,107
201,5,4,0,-110.924,-51.1455,-45.3074,-40.3533,45,0,0
201,5,5,0,-105.331,-45.552,-45.3074,-34.7587,51,0,0
201,6,2,0,-109.735,-19.4066,-75.8573,-7.97201,46,47,30
201,6,3,0,-114.565,-24.236,-75.8573,-13.2431,41,38,20
201,6,4,0,-108.708,-18.3792,-75.8573,-6.7557,47,49,32
201,6,5,1,-103.208,-12.8795,-75.8573,2.09551,53,60,50
201,7,2,0,-97.3575,-42.0947,-40.7912,-31.2997,59,2,0
201,7,3,0,-104.32,-49.0576,-40.7912,-38.2651,52,0,0
201,7,4,1,-66.0588,-10.796,-40.7912,30.1236,90,64,106
201,7,5,0,-107.394,-52.1316,-40.7912,-41.3394,49,0,0
201,8,2,0,-95.8263,-15.1215,-66.2333,-2.32992,60,56,41
201,8,3,0,-107.967,-27.2625,-66.2333,-16.3717,48,31,13
201,8,4,1,-96.524,-15.8192,-66.2333,-3.3891,59,54,39
201,8,5,0,-96.8497,-16.1449,-66.2333,-3.85624,59,54,38
201,9,2,1,-74.1407,-15.3543,-44.3148,-2.6933,82,55,41
201,9,3,0,-99.2225,-40.4361,-44.3148,-29.6396,57,5,0
201,9,4,0,-71.456,-12.6696,-44.3148,2.66859,85,61,51
201,9,5,0,-106.73,-47.9432,-44.3148,-37.1505,49,0,0
201,10,2,0,-95.3892,-15.2931,-65.6245,-2.59892,61,55,41
201,10,3,0,-107.151,-27.055,-65.6245,-16.1593,49,32,14
201,10,4,1,-98.3989,-18.3029,-65.6245,-6.66308,58,49,33
201,10,5,0,-94.4342,-14.3381,-65.6245,-1.013,62,57,44
201,11,2,0,-95.6965,-16.0064,-65.2185,-3.65945,60,54,39
201,11,3,1,-92.7771,-13.087,-65.2185,1.57163,63,60,49
201,11,4,0,-106.623,-26.9328,-65.2185,-16.0341,49,32,14
201,11,5,0,-101.287,-21.5966,-65.2185,-10.4281,55,43,25
201,12,2,0,-94.26,-15.6233,-64.1651,-3.10036,62,55,40
201,12,3,0,-98.3065,-19.6697,-64.1651,-8.27571,58,47,29
201,12,4,0,-105.618,-26.9817,-64.1651,-16.0842,50,32,14
201,12,5,1,-92.3014,-13.6647,-64.1651,0.279254,64,59,47
201,13,2,1,-76.4118,-10.9636,-50.9766,13.9412,80,64,74
201,13,3,0,-94.2316,-28.7834,-50.9766,-17.9221,62,28,10
201,13,4,0,-98.8903,-33.4421,-50.9766,-22.6266,57,19,1
201,13,5,0,-93.8354,-28.3872,-50.9766,-17.5192,62,29,11
201,14,2,0,-96.0241,-43.3831,-38.1694,-32.5889,60,0,0
201,14,3,1,-63.436,-10.795,-38.1694,31.2914,93,64,109
201,14,4,0,-102.387,-49.7461,-38.1694,-38.9537,54,0,0
201,14,5,0,-105.638,-52.9971,-38.1694,-42.205,50,0,0
201,15,2,1,-91.0075,-31.5558,-44.9801,-20.7274,65,23,5
201,15,3,0,-103.648,-44.1968,-44.9801,-33.403,52,0,0
201,15,4,0,-95.4884,-36.0368,-44.9801,-25.232,61,14,0
201,15,5,0,-70.2953,-10.8436,-44.9801,19.2102,86,64,84
301,1,2,0,-101.1,-20.2244,-66.4043,-8.90717,55,46,28
301,1,3,0,-102.144,-21.2679,-66.4043,-10.0684,54,43,26
301,1,4,0,-109.399,-28.5235,-66.4043,-17.6578,47,29,11
301,1,5,1,-92.7647,-11.8888,-66.4043,5.41572,63,62,57
301,2,2,0,-105.126,-22.9412,-67.7135,-11.8762,51,40,22
301,2,3,0,-111.243,-29.058,-67.7135,-18.2009,45,28,10
301,2,4,0,-108.802,-26.6171,-67.7135,-15.7102,47,33,15
301,2,5,1,-93.4625,-11.2774,-67.7135,9.2702,63,63,65
301,3,2,0,-91.8839,-26.7434,-50.6689,-15.8399,64,33,14
301,3,3,1,-76.9498,-11.8094,-50.6689,5.78363,79,62,58
301,3,4,0,-103.426,-38.2854,-50.6689,-27.4858,53,9,0
301,3,5,0,-83.3407,-18.2002,-50.6689,-6.53798,73,50,33
301,4,2,0,-101.11,-25.3172,-61.3215,-14.3695,55,35,17
301,4,3,0,-109.666,-33.8725,-61.3215,-23.0593,46,18,0
301,4,4,0,-108.769,-32.9763,-61.3215,-22.1581,47,20,2
301,4,5,1,-86.7944,-11.0014,-61.3215,13.0598,69,64,72
301,5,2,0,-102.782,-41.8952,-46.4152,-31.1001,53,2,0
301,5,3,1,-71.6843,-10.7975,-46.4152,28.844,84,64,104
301,5,4,0,-110.976,-50.089,-46.4152,-39.2967,45,0,0
301,5,5,0,-105.856,-44.9695,-46.4152,-34.176,50,0,0
301,6,2,0,-109.626,-18.7734,-76.3812,-7.22866,46,48,32
301,6,3,0,-114.708,-23.8548,-76.3812,-12.843,41,38,20
301,6,4,0,-109.82,-18.9669,-76.3812,-7.45794,46,48,31
301,6,5,1,-103.781,-12.9278,-76.3812,1.97016,52,60,50
301,7,2,0,-98.153,-42.4436,-41.2378,-31.6488,58,1,0
301,7,3,0,-102.767,-47.0581,-41.2378,-36.2652,53,0,0
301,7,4,1,-66.506,-10.7966,-41.2378,29.588,89,64,105
301,7,5,0,-104.198,-48.4891,-41.2378,-37.6965,52,0,0
301,8,2,0,-95.7786,-15.2999,-66.0072,-2.60935,60,55,41
301,8,3,0,-107.527,-27.0479,-66.0072,-16.152,48,32,14
301,8,4,1,-95.6452,-15.1664,-66.0072,-2.40095,60,56,41
301,8,5,0,-97.2151,-16.7364,-66.0072,-4.66952,59,53,37
301,9,2,1,-74.2007,-15.408,-44.3212,-2.77557,82,55,40
301,9,3,0,-99.618,-40.8252,-44.3212,-30.0291,56,4,0
301,9,4,0,-71.4328,-12.6401,-44.3212,2.75329,85,61,52
301,9,5,0,-107.789,-48.9966,-44.3212,-38.2042,48,0,0
301,10,2,0,-96.0191,-15.6016,-65.946,-3.06796,60,55,40
301,10,3,0,-108.431,-28.0132,-65.946,-17.1383,48,30,12
301,10,4,1,-96.0196,-15.602,-65.946,-3.06867,60,55,40
301,10,5,0,-96.188,-15.7704,-65.946,-3.31778,60,54,39
301,11,2,0,-95.2533,-17.5391,-63.2425,-5.71547,61,51,35
301,11,3,1,-90.1945,-12.4804,-63.2425,3.23099,66,61,52
301,11,4,0,-105.924,-28.2097,-63.2425,-17.3385,50,30,11
301,11,5,0,-98.9063,-21.1922,-63.2425,-9.98515,57,44,26
301,12,2,0,-96.4582,-17.2554,-64.7312,-5.35241,60,51,35
301,12,3,0,-98.4832,-19.2805,-64.7312,-7.82544,58,47,30
301,12,4,0,-106.402,-27.1989,-64.7312,-16.3066,50,32,13
301,12,5,1,-92.1566,-12.9538,-64.7312,1.90354,64,60,50
301,13,2,1,-75.5085,-10.9126,-50.1243,15.4968,80,64,77
301,13,3,0,-94.3211,-29.7252,-50.1243,-18.8775,62,27,8
301,13,4,0,-99.368,-34.7721,-50.1243,-23.9629,57,16,0
301,13,5,0,-95.1419,-30.546,-50.1243,-19.708,61,25,7
301,14,2,0,-93.3018,-41.788,-37.0422,-30.9928,63,2,0
301,14,3,1,-62.3098,-10.796,-37.0422,30.1466,94,64,106
301,14,4,0,-101.371,-49.857,-37.0422,-39.0647,55,0,0
301,14,5,0,-105.91,-54.3963,-37.0422,-43.6043,50,0,0
301,15,2,1,-92.6881,-31.3151,-46.9014,-20.4846,63,23,5
301,15,3,0,-106.642,-45.269,-46.9014,-34.4756,49,0,0
301,15,4,0,-96.6794,-35.3064,-46.9014,-24.4992,59,15,0
301,15,5,0,-72.2207,-10.8477,-46.9014,18.8757,84,64,84
401,1,2,0,-100.371,-20.7201,-65.1794,-9.46269,56,45,27
401,1,3,0,-102.837,-23.1862,-65.1794,-12.1366,53,40,22
401,1,4,0,-108.326,-28.6748,-65.1794,-17.8117,48,29,10
401,1,5,1,-91.2923,-11.6413,-65.1794,6.65444,65,63,59
401,2,2,0,-105.29,-23.5795,-67.2391,-12.5529,51,39,21
401,2,3,0,-112.972,-31.261,-67.2391,-20.43,43,23,5
401,2,4,0,-110.606,-28.8952,-67.2391,-18.0357,45,28,10
401,2,5,1,-92.8668,-11.1561,-67.2391,10.5801,63,64,67
401,3,2,0,-88.5091,-23.2955,-50.742,-12.2526,67,39,21
401,3,3,1,-77.1776,-11.964,-50.742,5.08854,79,62,56
401,3,4,0,-104.149,-38.9358,-50.742,-28.1373,52,8,0
401,3,5,0,-83.4828,-18.2692,-50.742,-6.6221,73,49,33
401,4,2,0,-105.569,-30.4165,-60.6814,-19.5771,50,25,7
401,4,3,0,-106.02,-30.8674,-60.6814,-20.0327,50,24,6
401,4,4,0,-106.386,-31.233,-60.6814,-20.4018,50,24,5
401,4,5,1,-86.0793,-10.9264,-60.6814,15.021,70,64,76
401,5,2,0,-102.46,-43.165,-44.8239,-32.3707,54,0,0
401,5,3,1,-70.0921,-10.7966,-44.8239,29.5712,86,64,105
401,5,4,0,-109.661,-50.3659,-44.8239,-39.5736,46,0,0
401,5,5,0,-104.134,-44.8381,-44.8239,-34.0446,52,0,0
401,6,2,0,-108.966,-18.2774,-76.2174,-6.63207,47,49,33
401,6,3,0,-115.472,-24.783,-76.2174,-13.8143,41,36,18
401,6,4,0,-107.832,-17.1431,-76.2174,-5.20674,48,52,36
401,6,5,1,-104.293,-13.604,-76.2174,0.405652,52,59,47
401,7,2,0,-97.527,-43.0192,-40.0363,-32.2248,58,0,0
401,7,3,0,-102.459,-47.9517,-40.0363,-37.159,54,0,0
401,7,4,1,-65.3035,-10.7957,-40.0363,30.4856,91,64,107
401,7,5,0,-105.482,-50.974,-40.0363,-40.1817,51,0,0
401,8,2,0,-97.6118,-17.2357,-65.9045,-5.32696,58,52,35
401,8,3,0,-107.435,-27.0586,-65.9045,-16.1629,49,32,14
401,8,4,1,-95.7097,-15.3336,-65.9045,-2.6615,60,55,41
401,8,5,0,-95.1942,-14.8181,-65.9045,-1.83886,61,56,42
401,9,2,1,-76.4134,-15.8666,-46.0752,-3.45809,80,54,39
401,9,3,0,-101.693,-41.1459,-46.0752,-30.3501,54,4,0
401,9,4,0,-72.9625,-12.4157,-46.0752,3.43512,83,61,53
401,9,5,0,-108.624,-48.0768,-46.0752,-37.2842,47,0,0
401,10,2,0,-96.1654,-15.0575,-66.6363,-2.22812,60,56,42
401,10,3,0,-107.855,-26.7466,-66.6363,-15.8432,48,33,14
401,10,4,1,-98.5031,-17.3952,-66.6363,-5.53213,57,51,35
401,10,5,0,-96.118,-15.0101,-66.6363,-2.15199,60,56,42
401,11,2,0,-95.3588,-17.3829,-63.5043,-5.5164,61,51,35
401,11,3,1,-90.7118,-12.736,-63.5043,2.48212,65,61,51
401,11,4,0,-105.025,-27.049,-63.5043,-16.1531,51,32,14
401,11,5,0,-98.1022,-20.1264,-63.5043,-8.79638,58,46,28
401,12,2,0,-94.604,-15.6081,-64.5243,-3.07778,61,55,40
401,12,3,0,-97.5303,-18.5344,-64.5243,-6.94298,58,49,32
401,12,4,0,-105.738,-26.7426,-64.5243,-15.839,50,33,14
401,12,5,1,-93.0232,-14.0273,-64.5243,-0.439314,63,58,45
401,13,2,1,-76.3848,-10.9389,-50.9743,14.6283,80,64,75
401,13,3,0,-93.4562,-28.0103,-50.9743,-17.1353,63,30,12
401,13,4,0,-100.373,-34.9274,-50.9743,-24.1188,56,16,0
401,13,5,0,-96.0718,-30.6259,-50.9743,-19.7888,60,25,6
401,14,2,0,-95.8751,-43.8298,-37.5737,-33.0358,60,0,0
401,14,3,1,-62.84,-10.7947,-37.5737,31.8335,93,64,110
401,14,4,0,-103.063,-51.0176,-37.5737,-40.2254,53,0,0
401,14,5,0,-105.072,-53.0263,-37.5737,-42.2342,51,0,0
401,15,2,1,-89.5022,-27.1793,-47.8513,-16.2865,66,32,13
401,15,3,0,-104.717,-42.3944,-47.8513,-31.5996,51,1,0
401,15,4,0,-96.3012,-33.9783,-47.8513,-23.1656,60,18,0
401,15,5,0,-73.2403,-10.9174,-47.8513,15.325,83,64,77
501,1,2,0,-100.13,-19.0131,-66.6453,-7.51229,56,48,31
501,1,3,0,-101.058,-19.9414,-66.6453,-8.58637,55,46,29
501,1,4,0,-110.223,-29.1065,-66.6453,-18.2502,46,28,9
501,1,5,1,-93.3957,-12.2788,-66.6453,3.89002,63,61,54
501,2,2,0,-104.917,-22.4053,-68.0399,-11.3032,51,41,23
501,2,3,0,-109.781,-27.2693,-68.0399,-16.3786,46,31,13
501,2,4,0,-109.124,-26.6126,-68.0399,-15.7056,47,33,15
501,2,5,1,-93.8669,-11.3554,-68.0399,8.58319,62,63,63
501,3,2,0,-91.1453,-25.9958,-50.6779,-15.071,65,34,16
501,3,3,1,-76.9148,-11.7653,-50.6779,5.99879,79,62,58
501,3,4,0,-102.629,-37.4797,-50.6779,-26.6786,53,11,0
501,3,5,0,-83.6775,-18.528,-50.6779,-6.93527,72,49,32
501,4,2,0,-101.399,-26.6105,-60.3172,-15.7035,55,33,15
501,4,3,0,-107.832,-33.0431,-60.3172,-22.2254,48,20,2
501,4,4,0,-108.984,-34.1954,-60.3172,-23.3837,47,18,0
501,4,5,1,-85.7461,-10.9573,-60.3172,14.1061,70,64,74
501,5,2,0,-102.62,-39.8784,-48.2701,-29.0812,53,6,0
501,5,3,1,-73.5423,-10.8006,-48.2701,26.9213,82,64,100
501,5,4,0,-113.033,-50.2909,-48.2701,-39.4986,43,0,0
501,5,5,0,-105.482,-42.7399,-48.2701,-31.9453,51,1,0
501,6,2,0,-108.794,-17.7819,-76.5402,-6.02111,47,50,34
501,6,3,0,-112.675,-21.6631,-76.5402,-10.5006,43,43,25
501,6,4,0,-108.101,-17.0889,-76.5402,-5.1361,48,52,36
501,6,5,1,-105.225,-14.2129,-76.5402,-0.78603,51,58,44
501,7,2,0,-98.0235,-43.3019,-40.25,-32.5077,58,0,0
501,7,3,0,-102.467,-47.7458,-40.25,-36.9531,54,0,0
501,7,4,1,-65.5171,-10.7955,-40.25,30.7165,90,64,107
501,7,5,0,-106.606,-51.8847,-40.25,-41.0926,49,0,0
501,8,2,0,-96.1925,-15.7289,-65.992,-3.2568,60,55,39
501,8,3,0,-108.295,-27.831,-65.992,-16.9524,48,30,12
501,8,4,1,-96.5423,-16.0787,-65.992,-3.76251,59,54,38
501,8,5,0,-95.6823,-15.2187,-65.992,-2.48301,60,56,41
501,9,2,1,-74.9009,-16.3352,-44.0941,-4.12255,81,53,38
501,9,3,0,-100.41,-41.8447,-44.0941,-31.0495,56,2,0
501,9,4,0,-70.7844,-12.2187,-44.0941,4.10083,85,62,54
501,9,5,0,-106.223,-47.6574,-44.0941,-36.8647,50,0,0
501,10,2,0,-95.3797,-15.1732,-65.735,-2.41154,61,56,41
501,10,3,0,-105.908,-25.7017,-65.735,-14.7673,50,35,16
501,10,4,1,-96.3903,-16.1837,-65.735,-3.91097,60,54,38
501,10,5,0,-96.0604,-15.8538,-65.735,-3.4395,60,54,39
501,11,2,0,-95.0759,-16.8666,-63.7377,-4.84333,61,52,36
501,11,3,1,-91.0684,-12.8591,-63.7377,2.14921,65,60,50
501,11,4,0,-105.585,-27.3756,-63.7377,-16.4874,50,31,13
501,11,5,0,-98.6516,-20.4423,-63.7377,-9.15233,57,45,28
501,12,2,0,-94.4336,-14.67,-65.292,-1.59094,62,57,43
501,12,3,0,-97.8258,-18.0622,-65.292,-6.36868,58,50,33
501,12,4,0,-106.632,-26.8687,-65.292,-15.9683,49,32,14
501,12,5,1,-94.8006,-15.037,-65.292,-2.19529,61,56,42
501,13,2,1,-77.4903,-10.9982,-52.0206,13.1283,79,64,72
501,13,3,0,-93.2801,-26.7879,-52.0206,-15.8855,63,32,14
501,13,4,0,-100.315,-33.8227,-52.0206,-23.0092,56,18,0
501,13,5,0,-95.1937,-28.7015,-52.0206,-17.8389,61,29,10
501,14,2,0,-93.1237,-41.0926,-37.5595,-30.2968,63,4,0
501,14,3,1,-62.8277,-10.7967,-37.5595,29.5291,93,64,105
501,14,4,0,-102.347,-50.316,-37.5595,-39.5237,54,0,0
501,14,5,0,-104.695,-52.6637,-37.5595,-41.8716,51,0,0
501,15,2,1,-91.2682,-32.8189,-43.9778,-21.9998,65,20,2
501,15,3,0,-103.576,-45.1266,-43.9778,-34.3332,52,0,0
501,15,4,0,-98.4998,-40.0504,-43.9778,-29.2535,58,6,0
501,15,5,0,-69.2753,-10.826,-43.9778,21.0221,87,64,88
601,1,2,0,-98.8716,-18.4413,-65.9588,-6.83074,57,49,32
601,1,3,0,-102.317,-21.8862,-65.9588,-10.743,54,42,25
601,1,4,0,-105.683,-25.2529,-65.9588,-14.3028,50,35,17
601,1,5,1,-92.6965,-12.2661,-65.9588,3.93401,63,61,54
601,2,2,0,-106.114,-24.4268,-67.2152,-13.4428,50,37,19
601,2,3,0,-109.423,-27.7361,-67.2152,-16.8556,47,31,12
601,2,4,0,-109.06,-27.3735,-67.2152,-16.4852,47,31,13
601,2,5,1,-92.8826,-11.1959,-67.2152,10.1099,63,64,66
601,3,2,0,-89.7663,-23.8587,-51.436,-12.847,66,38,20
601,3,3,1,-78.441,-12.5334,-51.436,3.06859,78,61,52
601,3,4,0,-103.334,-37.4261,-51.436,-26.6248,53,11,0
601,3,5,0,-82.2473,-16.3397,-51.436,-4.12882,74,53,38
601,4,2,0,-105.392,-29.9307,-60.9895,-19.0856,51,26,8
601,4,3,0,-110.109,-34.648,-60.9895,-23.8382,46,17,0
