timestamp,id,x,y,type,cell,simid
1760555223123,7,78.1712,366.305,mc,3,1760555221223
1760555223123,8,474.717,705.431,mc,4,1760555221223
1760555223123,9,298.335,504.829,mc,4,1760555221223
1760555223123,10,588.745,715.562,mc,4,1760555221223
1760555223123,11,306.374,499.704,mc,3,1760555221223
1760555223123,12,641.905,381.973,mc,5,1760555221223
1760555223123,13,566.096,330.637,mc,2,1760555221223
1760555223123,14,530.944,454.726,mc,4,1760555221223
1760555223123,15,661.75,553.126,mc,5,1760555221223
1760555223123,16,371.17,472.223,mc,0,1760555221223
1760555223223,2,529.849,252.242,mc,5,1760555221223
1760555223223,3,277.785,217.078,mc,3,1760555221223
1760555223223,4,463.207,366.111,mc,4,1760555221223
1760555223223,5,305.991,266.452,mc,3,1760555221223
1760555223223,6,758.667,328.976,mc,4,1760555221223
1760555223223,7,78.4762,366.052,mc,3,1760555221223
1760555223223,8,474.476,705.24,mc,4,1760555221223
1760555223223,9,298.614,505.061,mc,4,1760555221223
1760555223223,10,589.351,715.533,mc,4,1760555221223
1760555223223,11,306.657,500.122,mc,3,1760555221223
1760555223223,12,641.81,382.5,mc,5,1760555221223
1760555223223,13,566.395,330.462,mc,2,1760555221223
1760555223223,14,530.651,454.601,mc,4,1760555221223
1760555223223,15,661.501,552.589,mc,5,1760555221223
1760555223223,16,371.754,471.996,mc,0,1760555221223
1760555223323,2,529.487,251.806,mc,5,1760555221223
1760555223323,3,278.18,216.953,mc,3,1760555221223
1760555223323,4,462.879,365.837,mc,4,1760555221223
1760555223323,5,305.461,266.251,mc,3,1760555221223
1760555223323,6,758.859,329.438,mc,4,1760555221223
1760555223323,7,78.7812,365.799,mc,3,1760555221223
1760555223323,8,474.235,705.049,mc,4,1760555221223
1760555223323,9,298.893,505.293,mc,4,1760555221223
1760555223323,10,589.956,715.503,mc,4,1760555221223
1760555223323,11,306.941,500.54,mc,3,1760555221223
1760555223323,12,641.714,383.027,mc,5,1760555221223
1760555223323,13,566.694,330.288,mc,2,1760555221223
1760555223323,14,530.358,454.476,mc,4,1760555221223
1760555223323,15,661.253,552.053,mc,5,1760555221223
1760555223323,16,372.337,471.769,mc,0,1760555221223
1760555223423,2,529.125,251.371,mc,5,1760555221223
1760555223423,3,278.574,216.827,mc,3,1760555221223
1760555223423,4,462.552,365.563,mc,4,1760555221223
1760555223423,5,304.932,266.049,mc,3,1760555221223
1760555223423,6,759.052,329.9,mc,4,1760555221223
1760555223423,7,79.0862,365.546,mc,3,1760555221223
1760555223423,8,473.994,704.858,mc,4,1760555221223
1760555223423,9,299.173,505.525,mc,4,1760555221223
1760555223423,10,590.562,715.473,mc,4,1760555221223
1760555223423,11,307.225,500.957,mc,3,1760555221223
1760555223423,12,641.618,383.554,mc,5,1760555221223
1760555223423,13,566.993,330.113,mc,2,1760555221223
1760555223423,14,530.065,454.351,mc,4,1760555221223
1760555223423,15,661.005,551.517,mc,5,1760555221223
1760555223423,16,372.921,471.543,mc,0,1760555221223
