timestamp_ms,ue_id,serving_cell_id,neighbor_cell_id,metric_type,sinr_db
1760464954896,4,5,2,L3Neighbor,-6.00
1760464954896,2,5,,L3Serving,-3.00
1760464954896,2,5,2,L3Neighbor,0.00
1760464954896,2,5,4,L3Neighbor,-2.00
1760464954896,6,5,,L3Serving,5.00
1760464954896,6,5,4,L3Neighbor,21.00
1760464954896,6,5,2,L3Neighbor,11.00
1760464955096,9,4,,L3Serving,3.00
1760464955096,9,4,2,L3Neighbor,7.00
1760464955096,9,4,3,L3Neighbor,5.00
1760464955096,7,4,,L3Serving,32.00
1760464955096,7,4,2,L3Neighbor,10.00
1760464955096,7,4,3,L3Neighbor,8.00
1760464955096,10,4,,L3Serving,-12.00
1760464955229,5,3,,L3Serving,0.00
1760464977575,6,5,,L3Serving,4.00
1760464977575,6,5,4,L3Neighbor,20.00
1760464977575,6,5,2,L3Neighbor,10.00
1760464977575,4,5,,L3Serving,7.00
1760464977575,4,5,4,L3Neighbor,-1.00
1760464977575,4,5,3,L3Neighbor,-3.00
1760464977575,8,5,,L3Serving,7.00
1760464977575,8,5,2,L3Neighbor,34.00
1760464977575,8,5,4,L3Neighbor,9.00
1760464977575,1,5,,L3Serving,10.00
1760464977575,1,5,2,L3Neighbor,8.00
1760464977575,1,5,4,L3Neighbor,-10.00
1760464977575,3,5,,L3Serving,23.00
1760464977575,3,5,2,L3Neighbor,16.00
1760464977575,3,5,4,L3Neighbor,9.00
1760464977575,2,5,,L3Serving,-6.00
1760464977575,2,5,4,L3Neighbor,-1.00
1760464977575,2,5,2,L3Neighbor,-1.00
1760464977778,9,4,,L3Serving,4.00
1760464977778,9,4,2,L3Neighbor,7.00
1760464977778,9,4,3,L3Neighbor,6.00
1760464977778,7,4,,L3Serving,32.00
1760464977778,7,4,3,L3Neighbor,10.00
1760464977778,7,4,2,L3Neighbor,7.00
1760464977778,10,4,,L3Serving,-11.00
1760464977903,5,3,,L3Serving,2.00
1760464999612,8,5,,L3Serving,7.00
1760464999612,8,5,2,L3Neighbor,8.00
1760464999612,8,5,4,L3Neighbor,8.00
1760464999612,3,5,,L3Serving,25.00
1760464999612,3,5,2,L3Neighbor,14.00
1760464999612,3,5,4,L3Neighbor,6.00
1760464999612,4,5,,L3Serving,8.00
1760464999612,4,5,2,L3Neighbor,18.00
1760464999612,4,5,3,L3Neighbor,10.00
1760464999612,6,5,,L3Serving,-1.00
1760464999612,6,5,4,L3Neighbor,13.00
1760464999612,6,5,2,L3Neighbor,11.00
1760464999612,2,5,,L3Serving,-1.00
1760464999612,1,5,,L3Serving,34.00
1760464999612,1,5,2,L3Neighbor,13.00
1760464999612,1,5,3,L3Neighbor,-8.00
1760464999813,10,4,,L3Serving,-13.00
1760464999813,9,4,,L3Serving,7.00
1760464999813,9,4,3,L3Neighbor,4.00
1760464999813,9,4,5,L3Neighbor,4.00
1760464999813,7,4,,L3Serving,30.00
1760464999813,7,4,3,L3Neighbor,8.00
1760464999813,7,4,2,L3Neighbor,4.00
1760464999987,5,3,,L3Serving,1.00
1760464999987,5,3,2,L3Neighbor,35.00
1760464999987,5,3,5,L3Neighbor,13.00
1760465019971,6,5,,L3Serving,-5.00
1760465019971,3,5,,L3Serving,28.00
1760465019971,3,5,2,L3Neighbor,15.00
1760465019971,3,5,4,L3Neighbor,3.00
1760465019971,8,5,,L3Serving,5.00
1760465019971,8,5,4,L3Neighbor,10.00
1760465019971,8,5,2,L3Neighbor,9.00
1760465019971,4,5,,L3Serving,5.00
1760465019971,4,5,2,L3Neighbor,16.00
1760465019971,4,5,3,L3Neighbor,13.00
1760465019971,1,5,,L3Serving,36.00
1760465019971,1,5,2,L3Neighbor,8.00
1760465019971,1,5,4,L3Neighbor,-7.00
1760465019971,2,5,,L3Serving,-1.00
1760465019971,2,5,4,L3Neighbor,3.00
1760465019971,2,5,2,L3Neighbor,-1.00
1760465020147,10,4,,L3Serving,-12.00
1760465020147,7,4,,L3Serving,30.00
1760465020147,7,4,3,L3Neighbor,9.00
1760465020147,7,4,2,L3Neighbor,5.00
1760465020147,9,4,,L3Serving,8.00
1760465020147,9,4,5,L3Neighbor,4.00
1760465020147,9,4,2,L3Neighbor,3.00
1760465020281,5,3,,L3Serving,5.00
1760465020281,5,3,2,L3Neighbor,33.00
1760465020281,5,3,5,L3Neighbor,12.00
1760465042401,4,5,,L3Serving,1.00
1760465042401,4,5,2,L3Neighbor,19.00
1760465042401,4,5,4,L3Neighbor,-2.00
1760465042401,8,5,,L3Serving,-4.00
1760465042401,3,5,,L3Serving,34.00
1760465042401,3,5,2,L3Neighbor,17.00
1760465042401,3,5,4,L3Neighbor,6.00
1760465042401,6,5,,L3Serving,-1.00
1760465042401,2,5,,L3Serving,-1.00
1760465042401,2,5,2,L3Neighbor,-2.00
1760465042401,2,5,4,L3Neighbor,-3.00
1760465042401,1,5,,L3Serving,28.00
1760465042401,1,5,2,L3Neighbor,7.00
1760465042401,1,5,3,L3Neighbor,-1.00
1760465042582,10,4,,L3Serving,-14.00
1760465042582,9,4,,L3Serving,3.00
1760465042582,9,4,5,L3Neighbor,8.00
1760465042582,9,4,2,L3Neighbor,0.00
1760465042582,7,4,,L3Serving,41.00
1760465042582,7,4,3,L3Neighbor,9.00
1760465042582,7,4,2,L3Neighbor,7.00
1760465042693,5,3,,L3Serving,9.00
1760465042693,5,3,5,L3Neighbor,3.00
1760465042693,5,3,2,L3Neighbor,-4.00
1760465063836,1,5,,L3Serving,27.00
1760465063836,1,5,2,L3Neighbor,7.00
1760465063836,1,5,3,L3Neighbor,-1.00
1760465063836,8,5,,L3Serving,-2.00
1760465063836,3,5,,L3Serving,33.00
1760465063836,3,5,2,L3Neighbor,18.00
1760465063836,3,5,4,L3Neighbor,7.00
1760465063836,4,5,,L3Serving,2.00
1760465063836,4,5,2,L3Neighbor,20.00
1760465063836,4,5,4,L3Neighbor,0.00
1760465063836,6,5,,L3Serving,2.00
1760465063836,6,5,4,L3Neighbor,13.00
1760465063836,6,5,2,L3Neighbor,7.00
1760465063836,2,5,,L3Serving,-4.00
1760465063836,2,5,4,L3Neighbor,-3.00
1760465063836,2,5,2,L3Neighbor,-4.00
1760465064022,9,4,,L3Serving,5.00
1760465064022,9,4,5,L3Neighbor,7.00
1760465064022,9,4,2,L3Neighbor,-1.00
1760465064022,10,4,,L3Serving,-17.00
1760465064022,7,4,,L3Serving,42.00
1760465064022,7,4,2,L3Neighbor,5.00
1760465064022,7,4,3,L3Neighbor,5.00
1760465064176,5,3,,L3Serving,5.00
1760465064176,5,3,5,L3Neighbor,1.00
1760465064176,5,3,2,L3Neighbor,-4.00
1760465085155,6,5,,L3Serving,4.00
1760465085155,6,5,4,L3Neighbor,18.00
1760465085155,6,5,3,L3Neighbor,3.00
1760465085155,4,5,,L3Serving,1.00
1760465085155,4,5,2,L3Neighbor,13.00
1760465085155,4,5,4,L3Neighbor,2.00
1760465085155,1,5,,L3Serving,38.00
1760465085155,1,5,2,L3Neighbor,8.00
1760465085155,1,5,3,L3Neighbor,-4.00
1760465085155,3,5,,L3Serving,28.00
1760465085155,3,5,2,L3Neighbor,11.00
1760465085155,3,5,4,L3Neighbor,7.00
1760465085155,2,5,,L3Serving,-9.00
1760465085155,2,5,4,L3Neighbor,-3.00
1760465085155,2,5,2,L3Neighbor,-9.00
1760465085155,8,5,,L3Serving,8.00
1760465085155,8,5,4,L3Neighbor,8.00
1760465085155,8,5,2,L3Neighbor,4.00
1760465085358,10,4,,L3Serving,-11.00
1760465085358,7,4,,L3Serving,7.00
1760465085358,7,4,3,L3Neighbor,5.00
1760465085358,7,4,2,L3Neighbor,3.00
1760465085358,9,4,,L3Serving,30.00
1760465085358,9,4,2,L3Neighbor,34.00
1760465085358,9,4,5,L3Neighbor,9.00
1760465085485,5,3,,L3Serving,10.00
1760465085485,5,3,5,L3Neighbor,3.00
1760465085485,5,3,2,L3Neighbor,0.00
1760465105380,3,5,,L3Serving,27.00
1760465105380,3,5,2,L3Neighbor,14.00
1760465105380,3,5,4,L3Neighbor,10.00
1760465105380,2,5,,L3Serving,-8.00
1760465105380,2,5,4,L3Neighbor,0.00
1760465105380,2,5,2,L3Neighbor,-7.00
1760465105380,6,5,,L3Serving,5.00
1760465105380,6,5,4,L3Neighbor,19.00
1760465105380,6,5,2,L3Neighbor,3.00
1760465105380,1,5,,L3Serving,37.00
1760465105380,1,5,2,L3Neighbor,8.00
1760465105380,1,5,3,L3Neighbor,-6.00
1760465105380,4,5,,L3Serving,4.00
1760465105380,4,5,2,L3Neighbor,10.00
1760465105380,4,5,4,L3Neighbor,1.00
1760465105380,8,5,,L3Serving,8.00
1760465105380,8,5,4,L3Neighbor,10.00
1760465105380,8,5,2,L3Neighbor,6.00
1760465105635,7,4,,L3Serving,7.00
1760465105635,7,4,3,L3Neighbor,5.00
1760465105635,7,4,2,L3Neighbor,3.00
1760465105635,10,4,,L3Serving,-12.00
1760465105635,9,4,,L3Serving,29.00
1760465105635,9,4,2,L3Neighbor,35.00
1760465105635,9,4,5,L3Neighbor,14.00
1760465105819,5,3,,L3Serving,6.00
1760465105819,5,3,5,L3Neighbor,5.00
1760465105819,5,3,2,L3Neighbor,-2.00
1760465126629,1,5,,L3Serving,20.00
1760465126629,1,5,2,L3Neighbor,11.00
1760465126629,1,5,3,L3Neighbor,-4.00
1760465126629,2,5,,L3Serving,42.00
1760465126629,2,5,2,L3Neighbor,25.00
1760465126629,2,5,3,L3Neighbor,-4.00
1760465126629,8,5,,L3Serving,10.00
1760465126629,8,5,4,L3Neighbor,8.00
1760465126629,8,5,2,L3Neighbor,6.00
1760465126629,4,5,,L3Serving,26.00
1760465126629,4,5,2,L3Neighbor,11.00
1760465126629,4,5,4,L3Neighbor,1.00
1760465126629,6,5,,L3Serving,3.00
1760465126629,6,5,4,L3Neighbor,16.00
1760465126629,6,5,2,L3Neighbor,10.00
1760465126629,3,5,,L3Serving,32.00
1760465126629,3,5,2,L3Neighbor,12.00
1760465126629,3,5,4,L3Neighbor,12.00
1760465126860,10,4,,L3Serving,35.00
1760465126860,10,4,3,L3Neighbor,10.00
1760465126860,10,4,2,L3Neighbor,6.00
1760465126860,9,4,,L3Serving,31.00
1760465126860,9,4,5,L3Neighbor,6.00
1760465126860,9,4,2,L3Neighbor,-5.00
1760465126860,7,4,,L3Serving,6.00
1760465126860,7,4,3,L3Neighbor,10.00
1760465126860,7,4,2,L3Neighbor,2.00
1760465126978,5,3,,L3Serving,2.00
1760465126978,5,3,5,L3Neighbor,5.00
1760465126978,5,3,4,L3Neighbor,1.00
1760465147847,8,5,,L3Serving,7.00
1760465147847,8,5,4,L3Neighbor,9.00
1760465147847,8,5,2,L3Neighbor,5.00
1760465147847,6,5,,L3Serving,3.00
1760465147847,1,5,,L3Serving,18.00
1760465147847,1,5,2,L3Neighbor,10.00
1760465147847,1,5,3,L3Neighbor,-2.00
1760465147847,3,5,,L3Serving,31.00
1760465147847,3,5,2,L3Neighbor,13.00
1760465147847,3,5,4,L3Neighbor,12.00
1760465147847,2,5,,L3Serving,41.00
1760465147847,2,5,2,L3Neighbor,25.00
1760465147847,2,5,3,L3Neighbor,-8.00
1760465147847,4,5,,L3Serving,25.00
1760465147847,4,5,2,L3Neighbor,10.00
1760465147847,4,5,4,L3Neighbor,1.00
1760465148038,10,4,,L3Serving,34.00
1760465148038,10,4,3,L3Neighbor,11.00
1760465148038,10,4,2,L3Neighbor,8.00
1760465148038,7,4,,L3Serving,6.00
1760465148038,7,4,3,L3Neighbor,11.00
1760465148038,7,4,5,L3Neighbor,5.00
1760465148038,9,4,,L3Serving,32.00
1760465148038,9,4,5,L3Neighbor,5.00
1760465148038,9,4,2,L3Neighbor,-2.00
1760465148168,5,3,,L3Serving,3.00
1760465148168,5,3,5,L3Neighbor,5.00
1760465148168,5,3,4,L3Neighbor,-2.00
1760465169244,4,5,,L3Serving,14.00
1760465169244,4,5,2,L3Neighbor,7.00
1760465169244,4,5,4,L3Neighbor,1.00
1760465169244,6,5,,L3Serving,7.00
1760465169244,6,5,4,L3Neighbor,18.00
1760465169244,6,5,2,L3Neighbor,5.00
1760465169244,8,5,,L3Serving,4.00
1760465169244,8,5,4,L3Neighbor,9.00
1760465169244,8,5,2,L3Neighbor,2.00
1760465169244,3,5,,L3Serving,30.00
1760465169244,3,5,2,L3Neighbor,30.00
1760465169244,3,5,4,L3Neighbor,14.00
1760465169244,2,5,,L3Serving,7.00
1760465169244,2,5,4,L3Neighbor,-3.00
1760465169244,2,5,2,L3Neighbor,-7.00
1760465169244,1,5,,L3Serving,23.00
1760465169244,1,5,2,L3Neighbor,7.00
1760465169244,1,5,3,L3Neighbor,-7.00
1760465169492,7,4,,L3Serving,32.00
1760465169492,7,4,2,L3Neighbor,34.00
1760465169492,7,4,3,L3Neighbor,4.00
1760465169492,9,4,,L3Serving,-1.00
1760465169492,9,4,5,L3Neighbor,3.00
1760465169492,9,4,3,L3Neighbor,-6.00
1760465169492,10,4,,L3Serving,-1.00
1760465169660,5,3,,L3Serving,8.00
1760465169660,5,3,5,L3Neighbor,7.00
1760465169660,5,3,4,L3Neighbor,0.00
1760465189562,1,5,,L3Serving,22.00
1760465189562,1,5,2,L3Neighbor,8.00
1760465189562,1,5,3,L3Neighbor,-6.00
1760465189562,6,5,,L3Serving,5.00
1760465189562,6,5,4,L3Neighbor,18.00
1760465189562,6,5,2,L3Neighbor,5.00
1760465189562,3,5,,L3Serving,28.00
1760465189562,3,5,2,L3Neighbor,31.00
1760465189562,3,5,4,L3Neighbor,13.00
1760465189562,4,5,,L3Serving,13.00
1760465189562,4,5,2,L3Neighbor,7.00
1760465189562,4,5,4,L3Neighbor,1.00
1760465189562,8,5,,L3Serving,5.00
1760465189562,8,5,4,L3Neighbor,9.00
1760465189562,8,5,2,L3Neighbor,4.00
1760465189562,2,5,,L3Serving,9.00
1760465189562,2,5,4,L3Neighbor,-3.00
1760465189562,2,5,2,L3Neighbor,-5.00
1760465189748,7,4,,L3Serving,31.00
1760465189748,7,4,2,L3Neighbor,34.00
1760465189748,7,4,3,L3Neighbor,4.00
1760465189748,9,4,,L3Serving,-2.00
1760465189748,9,4,5,L3Neighbor,3.00
1760465189748,9,4,3,L3Neighbor,-5.00
1760465189748,10,4,,L3Serving,0.00
1760465189867,5,3,,L3Serving,7.00
1760465189867,5,3,5,L3Neighbor,6.00
1760465189867,5,3,4,L3Neighbor,-1.00
1760465210240,1,5,,L3Serving,21.00
1760465210240,1,5,2,L3Neighbor,10.00
1760465210240,1,5,4,L3Neighbor,6.00
1760465210240,4,5,,L3Serving,14.00
1760465210240,4,5,2,L3Neighbor,2.00
1760465210240,4,5,4,L3Neighbor,-3.00
1760465210240,8,5,,L3Serving,31.00
1760465210240,8,5,4,L3Neighbor,7.00
1760465210240,8,5,2,L3Neighbor,4.00
1760465210240,2,5,,L3Serving,8.00
1760465210240,2,5,3,L3Neighbor,16.00
1760465210240,2,5,2,L3Neighbor,-4.00
1760465210240,6,5,,L3Serving,2.00
1760465210240,3,5,,L3Serving,27.00
1760465210240,3,5,4,L3Neighbor,10.00
1760465210240,3,5,2,L3Neighbor,1.00
1760465210429,10,4,,L3Serving,33.00
1760465210429,10,4,5,L3Neighbor,39.00
1760465210429,10,4,2,L3Neighbor,14.00
1760465210429,7,4,,L3Serving,22.00
1760465210429,7,4,2,L3Neighbor,16.00
1760465210429,7,4,3,L3Neighbor,11.00
1760465210429,9,4,,L3Serving,-1.00
1760465210429,9,4,5,L3Neighbor,5.00
1760465210429,9,4,2,L3Neighbor,-3.00
1760465210567,5,3,,L3Serving,4.00
1760465210567,5,3,2,L3Neighbor,27.00
1760465210567,5,3,5,L3Neighbor,8.00
1760465229148,6,5,,L3Serving,2.00
1760465229148,2,5,,L3Serving,12.00
1760465229148,2,5,3,L3Neighbor,16.00
1760465229148,2,5,2,L3Neighbor,-6.00
1760465229148,8,5,,L3Serving,29.00
1760465229148,8,5,4,L3Neighbor,7.00
1760465229148,8,5,2,L3Neighbor,6.00
1760465229148,3,5,,L3Serving,25.00
1760465229148,3,5,4,L3Neighbor,9.00
1760465229148,3,5,2,L3Neighbor,7.00
1760465229148,1,5,,L3Serving,23.00
1760465229148,1,5,4,L3Neighbor,5.00
1760465229148,1,5,2,L3Neighbor,3.00
1760465229148,4,5,,L3Serving,15.00
1760465229148,4,5,2,L3Neighbor,1.00
1760465229148,4,5,4,L3Neighbor,-1.00
1760465229397,10,4,,L3Serving,32.00
1760465229397,10,4,5,L3Neighbor,39.00
1760465229397,10,4,2,L3Neighbor,15.00
1760465229397,9,4,,L3Serving,-1.00
1760465229397,9,4,5,L3Neighbor,3.00
1760465229397,9,4,2,L3Neighbor,-1.00
1760465229397,7,4,,L3Serving,21.00
1760465229397,7,4,2,L3Neighbor,16.00
1760465229397,7,4,3,L3Neighbor,11.00
1760465229514,5,3,,L3Serving,7.00
1760465229514,5,3,2,L3Neighbor,25.00
1760465229514,5,3,5,L3Neighbor,6.00
1760465249059,8,5,,L3Serving,8.00
1760465249059,8,5,4,L3Neighbor,10.00
1760465249059,8,5,2,L3Neighbor,3.00
1760465249059,6,5,,L3Serving,3.00
1760465249059,6,5,4,L3Neighbor,9.00
1760465249059,6,5,3,L3Neighbor,1.00
1760465249059,1,5,,L3Serving,19.00
1760465249059,1,5,2,L3Neighbor,7.00
1760465249059,1,5,3,L3Neighbor,2.00
1760465249059,2,5,,L3Serving,5.00
1760465249059,2,5,4,L3Neighbor,-2.00
1760465249059,2,5,3,L3Neighbor,-5.00
1760465249059,3,5,,L3Serving,48.00
1760465249059,3,5,4,L3Neighbor,16.00
1760465249059,3,5,2,L3Neighbor,5.00
1760465249059,4,5,,L3Serving,19.00
1760465249059,4,5,2,L3Neighbor,1.00
1760465249059,4,5,4,L3Neighbor,0.00
1760465249288,7,4,,L3Serving,24.00
1760465249288,7,4,2,L3Neighbor,27.00
1760465249288,7,4,3,L3Neighbor,7.00
1760465249288,10,4,,L3Serving,13.00
1760465249288,10,4,5,L3Neighbor,26.00
1760465249288,10,4,2,L3Neighbor,12.00
1760465249288,9,4,,L3Serving,-2.00
1760465249288,9,4,2,L3Neighbor,0.00
1760465249288,9,4,5,L3Neighbor,-1.00
1760465249442,5,3,,L3Serving,9.00
1760465249442,5,3,5,L3Neighbor,2.00
1760465249442,5,3,2,L3Neighbor,2.00
1760465269033,3,5,,L3Serving,46.00
1760465269033,3,5,4,L3Neighbor,16.00
1760465269033,3,5,2,L3Neighbor,4.00
1760465269033,2,5,,L3Serving,8.00
1760465269033,2,5,4,L3Neighbor,-1.00
1760465269033,2,5,3,L3Neighbor,-5.00
1760465269033,1,5,,L3Serving,20.00
1760465269033,1,5,2,L3Neighbor,5.00
1760465269033,1,5,3,L3Neighbor,2.00
1760465269033,6,5,,L3Serving,4.00
1760465269033,6,5,4,L3Neighbor,6.00
1760465269033,6,5,3,L3Neighbor,2.00
1760465269033,4,5,,L3Serving,19.00
1760465269033,4,5,2,L3Neighbor,2.00
1760465269033,4,5,4,L3Neighbor,-5.00
1760465269033,8,5,,L3Serving,9.00
1760465269033,8,5,4,L3Neighbor,11.00
1760465269033,8,5,2,L3Neighbor,0.00
1760465269218,10,4,,L3Serving,13.00
1760465269218,10,4,5,L3Neighbor,27.00
1760465269218,10,4,2,L3Neighbor,12.00
1760465269218,9,4,,L3Serving,-2.00
1760465269218,9,4,5,L3Neighbor,0.00
1760465269218,9,4,3,L3Neighbor,-2.00
1760465269218,7,4,,L3Serving,25.00
1760465269218,7,4,2,L3Neighbor,27.00
1760465269218,7,4,3,L3Neighbor,7.00
1760465269384,5,3,,L3Serving,10.00
1760465269384,5,3,2,L3Neighbor,4.00
1760465269384,5,3,5,L3Neighbor,3.00
1760465288133,3,5,,L3Serving,38.00
1760465288133,3,5,4,L3Neighbor,11.00
1760465288133,3,5,2,L3Neighbor,8.00
1760465288133,1,5,,L3Serving,21.00
1760465288133,1,5,2,L3Neighbor,6.00
1760465288133,1,5,3,L3Neighbor,0.00
1760465288133,8,5,,L3Serving,10.00
1760465288133,8,5,4,L3Neighbor,12.00
1760465288133,8,5,2,L3Neighbor,5.00
1760465288133,2,5,,L3Serving,7.00
1760465288133,2,5,3,L3Neighbor,-2.00
1760465288133,2,5,4,L3Neighbor,-5.00
1760465288133,4,5,,L3Serving,30.00
1760465288133,4,5,2,L3Neighbor,3.00
1760465288133,4,5,4,L3Neighbor,-3.00
1760465288133,6,5,,L3Serving,2.00
1760465288133,6,5,4,L3Neighbor,11.00
1760465288133,6,5,3,L3Neighbor,2.00
1760465288377,7,4,,L3Serving,37.00
1760465288377,7,4,2,L3Neighbor,14.00
1760465288377,7,4,3,L3Neighbor,8.00
1760465288377,9,4,,L3Serving,-5.00
1760465288377,10,4,,L3Serving,29.00
1760465288377,10,4,5,L3Neighbor,33.00
1760465288377,10,4,2,L3Neighbor,10.00
1760465288522,5,3,,L3Serving,8.00
1760465288522,5,3,4,L3Neighbor,21.00
1760465288522,5,3,5,L3Neighbor,3.00
1760465307667,3,5,,L3Serving,35.00
1760465307667,3,5,4,L3Neighbor,13.00
1760465307667,3,5,2,L3Neighbor,7.00
1760465307667,8,5,,L3Serving,12.00
1760465307667,8,5,4,L3Neighbor,13.00
1760465307667,8,5,2,L3Neighbor,3.00
1760465307667,1,5,,L3Serving,25.00
1760465307667,1,5,2,L3Neighbor,11.00
1760465307667,1,5,3,L3Neighbor,0.00
1760465307667,4,5,,L3Serving,32.00
1760465307667,4,5,2,L3Neighbor,1.00
1760465307667,4,5,4,L3Neighbor,-1.00
1760465307667,6,5,,L3Serving,3.00
1760465307667,6,5,4,L3Neighbor,7.00
1760465307667,6,5,3,L3Neighbor,4.00
1760465307667,2,5,,L3Serving,6.00
1760465307667,2,5,3,L3Neighbor,-3.00
1760465307667,2,5,4,L3Neighbor,-6.00
1760465307892,7,4,,L3Serving,37.00
1760465307892,7,4,2,L3Neighbor,15.00
1760465307892,7,4,3,L3Neighbor,8.00
1760465307892,10,4,,L3Serving,30.00
1760465307892,10,4,5,L3Neighbor,32.00
1760465307892,10,4,2,L3Neighbor,11.00
1760465307892,9,4,,L3Serving,-2.00
1760465308066,5,3,,L3Serving,8.00
1760465308066,5,3,4,L3Neighbor,23.00
1760465308066,5,3,5,L3Neighbor,5.00
