timestamp,id,x,y,simid,ESstate,currEC,maxEC,totalcurrEC
1760464521122,0,1000,1000
1760464521122,2,500,500,1760464521122,0,0,0,0
1760464521122,3,700,500,1760464521122,0,0,0,0
1760464521122,4,400,673.205,1760464521122,0,0,0,0
1760464521122,5,400,326.795,1760464521122,0,0,0,0
1760464521222,2,500,500,1760464521122,0,0,0,0
1760464521222,3,700,500,1760464521122,0,0,0,0
1760464521222,4,400,673.205,1760464521122,0,0,0,0
1760464521222,5,400,326.795,1760464521122,0,0,0,0
1760464521322,2,500,500,1760464521122,0,0,0,0
1760464521322,3,700,500,1760464521122,0,0,0,0
1760464521322,4,400,673.205,1760464521122,0,0,0,0
1760464521322,5,400,326.795,1760464521122,0,0,0,0
1760464521422,2,500,500,1760464521122,0,0,0,0
1760464521422,3,700,500,1760464521122,0,0,0,0
1760464521422,4,400,673.205,1760464521122,0,0,0,0
1760464521422,5,400,326.795,1760464521122,0,0,0,0
1760464521522,2,500,500,1760464521122,0,0,0,0
1760464521522,3,700,500,1760464521122,0,0,0,0
1760464521522,4,400,673.205,1760464521122,0,0,0,0
1760464521522,5,400,326.795,1760464521122,0,0,0,0
1760464521622,2,500,500,1760464521122,0,0,0,0
1760464521622,3,700,500,1760464521122,0,0,0,0
1760464521622,4,400,673.205,1760464521122,0,0,0,0
1760464521622,5,400,326.795,1760464521122,0,0,0,0
1760464521722,2,500,500,1760464521122,0,0,0,0
1760464521722,3,700,500,1760464521122,0,0,0,0
1760464521722,4,400,673.205,1760464521122,0,0,0,0
1760464521722,5,400,326.795,1760464521122,0,0,0,0
1760464521822,2,500,500,1760464521122,0,0,0,0
1760464521822,3,700,500,1760464521122,0,0,0,0
1760464521822,4,400,673.205,1760464521122,0,0,0,0
1760464521822,5,400,326.795,1760464521122,0,0,0,0
1760464521922,2,500,500,1760464521122,0,0,0,0
1760464521922,3,700,500,1760464521122,0,0,0,0
1760464521922,4,400,673.205,1760464521122,0,0,0,0
1760464521922,5,400,326.795,1760464521122,0,0,0,0
1760464522022,2,500,500,1760464521122,0,0,0,0
1760464522022,3,700,500,1760464521122,0,0,0,0
1760464522022,4,400,673.205,1760464521122,0,0,0,0
1760464522022,5,400,326.795,1760464521122,0,0,0,0
1760464522122,2,500,500,1760464521122,0,0,0,0
1760464522122,3,700,500,1760464521122,0,0,0,0
1760464522122,4,400,673.205,1760464521122,0,0,0,0
1760464522122,5,400,326.795,1760464521122,0,0,0,0
1760464522222,2,500,500,1760464521122,0,0,0,0
1760464522222,3,700,500,1760464521122,0,0,0,0
1760464522222,4,400,673.205,1760464521122,0,0,0,0
1760464522222,5,400,326.795,1760464521122,0,0,0,0
1760464522322,2,500,500,1760464521122,0,0,0,0
1760464522322,3,700,500,1760464521122,0,0,0,0
1760464522322,4,400,673.205,1760464521122,0,0,0,0
1760464522322,5,400,326.795,1760464521122,0,0,0,0
1760464522422,2,500,500,1760464521122,0,0,0,0
1760464522422,3,700,500,1760464521122,0,0,0,0
1760464522422,4,400,673.205,1760464521122,0,0,0,0
1760464522422,5,400,326.795,1760464521122,0,0,0,0
1760464522522,2,500,500,1760464521122,0,0,0,0
1760464522522,3,700,500,1760464521122,0,0,0,0
1760464522522,4,400,673.205,1760464521122,0,0,0,0
1760464522522,5,400,326.795,1760464521122,0,0,0,0
1760464522622,2,500,500,1760464521122,0,0,0,0
1760464522622,3,700,500,1760464521122,0,0,0,0
1760464522622,4,400,673.205,1760464521122,0,0,0,0
1760464522622,5,400,326.795,1760464521122,0,0,0,0
1760464522722,2,500,500,1760464521122,0,0,0,0
1760464522722,3,700,500,1760464521122,0,0,0,0
1760464522722,4,400,673.205,1760464521122,0,0,0,0
1760464522722,5,400,326.795,1760464521122,0,0,0,0
1760464522822,2,500,500,1760464521122,0,0,0,0
1760464522822,3,700,500,1760464521122,0,0,0,0
1760464522822,4,400,673.205,1760464521122,0,0,0,0
1760464522822,5,400,326.795,1760464521122,0,0,0,0
1760464522922,2,500,500,1760464521122,0,0,0,0
1760464522922,3,700,500,1760464521122,0,0,0,0
1760464522922,4,400,673.205,1760464521122,0,0,0,0
1760464522922,5,400,326.795,1760464521122,0,0,0,0
1760464523022,2,500,500,1760464521122,0,0,0,0
1760464523022,3,700,500,1760464521122,0,0,0,0
1760464523022,4,400,673.205,1760464521122,0,0,0,0
1760464523022,5,400,326.795,1760464521122,0,0,0,0
1760464523122,2,500,500,1760464521122,0,0,0,0
1760464523122,3,700,500,1760464521122,0,0,0,0
1760464523122,4,400,673.205,1760464521122,0,0,0,0
1760464523122,5,400,326.795,1760464521122,0,0,0,0
1760464523222,2,500,500,1760464521122,0,0,0,0
1760464523222,3,700,500,1760464521122,0,0,0,0
1760464523222,4,400,673.205,1760464521122,0,0,0,0
1760464523222,5,400,326.795,1760464521122,0,0,0,0
1760464523322,2,500,500,1760464521122,0,0,0,0
1760464523322,3,700,500,1760464521122,0,0,0,0
1760464523322,4,400,673.205,1760464521122,0,0,0,0
1760464523322,5,400,326.795,1760464521122,0,0,0,0
1760464523422,2,500,500,1760464521122,0,0,0,0
1760464523422,3,700,500,1760464521122,0,0,0,0
1760464523422,4,400,673.205,1760464521122,0,0,0,0
1760464523422,5,400,326.795,1760464521122,0,0,0,0
1760464523522,2,500,500,1760464521122,0,0,0,0
1760464523522,3,700,500,1760464521122,0,0,0,0
1760464523522,4,400,673.205,1760464521122,0,0,0,0
1760464523522,5,400,326.795,1760464521122,0,0,0,0
1760464523622,2,500,500,1760464521122,0,0,0,0
1760464523622,3,700,500,1760464521122,0,0,0,0
1760464523622,4,400,673.205,1760464521122,0,0,0,0
1760464523622,5,400,326.795,1760464521122,0,0,0,0
1760464523722,2,500,500,1760464521122,0,0,0,0
1760464523722,3,700,500,1760464521122,0,0,0,0
1760464523722,4,400,673.205,1760464521122,0,0,0,0
1760464523722,5,400,326.795,1760464521122,0,0,0,0
1760464523822,2,500,500,1760464521122,0,0,0,0
1760464523822,3,700,500,1760464521122,0,0,0,0
1760464523822,4,400,673.205,1760464521122,0,0,0,0
1760464523822,5,400,326.795,1760464521122,0,0,0,0
1760464523922,2,500,500,1760464521122,0,0,0,0
1760464523922,3,700,500,1760464521122,0,0,0,0
1760464523922,4,400,673.205,1760464521122,0,0,0,0
1760464523922,5,400,326.795,1760464521122,0,0,0,0
1760464524022,2,500,500,1760464521122,0,0,0,0
1760464524022,3,700,500,1760464521122,0,0,0,0
1760464524022,4,400,673.205,1760464521122,0,0,0,0
1760464524022,5,400,326.795,1760464521122,0,0,0,0
1760464524122,2,500,500,1760464521122,0,0,0,0
1760464524122,3,700,500,1760464521122,0,0,0,0
1760464524122,4,400,673.205,1760464521122,0,0,0,0
1760464524122,5,400,326.795,1760464521122,0,0,0,0
1760464524222,2,500,500,1760464521122,0,0,0,0
1760464524222,3,700,500,1760464521122,0,0,0,0
1760464524222,4,400,673.205,1760464521122,0,0,0,0
1760464524222,5,400,326.795,1760464521122,0,0,0,0
1760464524322,2,500,500,1760464521122,0,0,0,0
1760464524322,3,700,500,1760464521122,0,0,0,0
1760464524322,4,400,673.205,1760464521122,0,0,0,0
1760464524322,5,400,326.795,1760464521122,0,0,0,0
1760464524422,2,500,500,1760464521122,0,0,0,0
1760464524422,3,700,500,1760464521122,0,0,0,0
1760464524422,4,400,673.205,1760464521122,0,0,0,0
1760464524422,5,400,326.795,1760464521122,0,0,0,0
1760464524522,2,500,500,1760464521122,0,0,0,0
1760464524522,3,700,500,1760464521122,0,0,0,0
1760464524522,4,400,673.205,1760464521122,0,0,0,0
1760464524522,5,400,326.795,1760464521122,0,0,0,0
1760464524622,2,500,500,1760464521122,0,0,0,0
1760464524622,3,700,500,1760464521122,0,0,0,0
1760464524622,4,400,673.205,1760464521122,0,0,0,0
1760464524622,5,400,326.795,1760464521122,0,0,0,0
1760464524722,2,500,500,1760464521122,0,0,0,0
1760464524722,3,700,500,1760464521122,0,0,0,0
1760464524722,4,400,673.205,1760464521122,0,0,0,0
1760464524722,5,400,326.795,1760464521122,0,0,0,0
1760464524822,2,500,500,1760464521122,0,0,0,0
1760464524822,3,700,500,1760464521122,0,0,0,0
1760464524822,4,400,673.205,1760464521122,0,0,0,0
1760464524822,5,400,326.795,1760464521122,0,0,0,0
1760464524922,2,500,500,1760464521122,0,0,0,0
1760464524922,3,700,500,1760464521122,0,0,0,0
1760464524922,4,400,673.205,1760464521122,0,0,0,0
1760464524922,5,400,326.795,1760464521122,0,0,0,0
1760464525022,2,500,500,1760464521122,0,0,0,0
1760464525022,3,700,500,1760464521122,0,0,0,0
1760464525022,4,400,673.205,1760464521122,0,0,0,0
1760464525022,5,400,326.795,1760464521122,0,0,0,0
1760464525122,2,500,500,1760464521122,0,0,0,0
1760464525122,3,700,500,1760464521122,0,0,0,0
1760464525122,4,400,673.205,1760464521122,0,0,0,0
1760464525122,5,400,326.795,1760464521122,0,0,0,0
1760464525222,2,500,500,1760464521122,0,0,0,0
1760464525222,3,700,500,1760464521122,0,0,0,0
1760464525222,4,400,673.205,1760464521122,0,0,0,0
1760464525222,5,400,326.795,1760464521122,0,0,0,0
1760464525322,2,500,500,1760464521122,0,0,0,0
1760464525322,3,700,500,1760464521122,0,0,0,0
1760464525322,4,400,673.205,1760464521122,0,0,0,0
1760464525322,5,400,326.795,1760464521122,0,0,0,0
1760464525422,2,500,500,1760464521122,0,0,0,0
1760464525422,3,700,500,1760464521122,0,0,0,0
1760464525422,4,400,673.205,1760464521122,0,0,0,0
1760464525422,5,400,326.795,1760464521122,0,0,0,0
1760464525522,2,500,500,1760464521122,0,0,0,0
1760464525522,3,700,500,1760464521122,0,0,0,0
1760464525522,4,400,673.205,1760464521122,0,0,0,0
1760464525522,5,400,326.795,1760464521122,0,0,0,0
1760464525622,2,500,500,1760464521122,0,0,0,0
1760464525622,3,700,500,1760464521122,0,0,0,0
1760464525622,4,400,673.205,1760464521122,0,0,0,0
1760464525622,5,400,326.795,1760464521122,0,0,0,0
1760464525722,2,500,500,1760464521122,0,0,0,0
1760464525722,3,700,500,1760464521122,0,0,0,0
1760464525722,4,400,673.205,1760464521122,0,0,0,0
1760464525722,5,400,326.795,1760464521122,0,0,0,0
1760464525822,2,500,500,1760464521122,0,0,0,0
1760464525822,3,700,500,1760464521122,0,0,0,0
1760464525822,4,400,673.205,1760464521122,0,0,0,0
1760464525822,5,400,326.795,1760464521122,0,0,0,0
1760464525922,2,500,500,1760464521122,0,0,0,0
