timestamp,ue_id,x_est,y_est,x_true,y_true
1784569744802,1,519.464852318733,251.285300417832,521.955,252.726
1784569744902,1,519.545684390329,251.605959167825,522.049,253.071
1784569745002,1,519.628223240694,251.930851537396,522.142,253.416
1784569745102,1,519.712317484687,252.25982219997,522.236,253.76
1784569745202,1,519.797818379574,252.592719182463,522.33,254.105
1784569745302,1,519.884579331347,252.929394093778,522.424,254.45
1784569745402,1,519.972456543822,253.269702719316,522.518,254.795
1784569745502,1,520.061312583829,253.613508086302,522.612,255.14
1784569745602,1,520.151017353291,253.96068454727,522.706,255.485
1784569745702,1,520.241447623372,254.3111173918,522.8,255.83
1784569745802,1,520.332488000666,254.664701393112,522.893,256.175
1784569745902,1,520.424030882278,255.021339859489,522.987,256.52
1784569746002,1,520.515975395477,255.380944067433,523.081,256.865
1784569746102,1,520.608224410512,255.743435232786,523.175,257.21
1784569746202,1,520.70068347243,256.108743744958,523.269,257.555
1784569746302,1,520.793261925537,256.476808633856,523.363,257.9
1784569746402,1,520.885874365556,256.847580417252,523.457,258.244
1784569746502,1,520.978424422382,257.221019343374,523.551,258.589
1784569746602,1,521.070802815356,257.597089278084,523.645,258.934
1784569746702,1,521.16289821448,257.975756074284,523.738,259.279
1784569746802,1,521.254598242093,258.356985812351,523.832,259.624
1784569746902,1,521.34578347915,258.740742060297,523.926,259.969
1784569747002,1,521.436326921039,259.126985507349,524.02,260.314
1784569747102,1,521.526098038328,259.515674821698,524.114,260.659
1784569747202,1,521.614961140201,259.906767457006,524.208,261.004
1784569747302,1,521.702774332676,260.300219663103,524.302,261.349
1784569747402,1,521.789389723846,260.695990198885,524.396,261.694
1784569747502,1,521.874658422216,261.094041352693,524.49,262.039
1784569747602,1,521.958442427662,261.494337478035,524.583,262.384
1784569747702,1,522.040616548105,261.896843147237,524.677,262.728
1784569747802,1,522.121065593685,262.30152134667,524.771,263.073
1784569747902,1,522.199680534863,262.708331610584,524.865,263.418
1784569748002,1,522.276346708503,263.117228054392,524.959,263.763
1784569748102,1,522.350941205234,263.528157245317,525.053,264.108
1784569748202,1,522.423334944751,263.941056774139,525.147,264.453
1784569748302,1,522.493392933841,264.355854949691,525.241,264.798
1784569748402,1,522.560973930596,264.772471175338,525.334,265.143
1784569748502,1,522.625929532648,265.190814937617,525.428,265.488
1784569748602,1,522.688101516903,265.610785610405,525.522,265.833
1784569748702,1,522.747320949636,266.032271919728,525.616,266.178
1784569748802,1,522.803411020303,266.455151812105,525.71,266.523
1784569748902,1,522.856199248609,266.879296754482,525.782,266.885
1784569749002,1,522.905521840574,267.304572199723,525.68,267.389
1784569749102,1,522.951228336166,267.730839255544,525.578,267.893
1784569749202,1,522.99317808756,268.157953443847,525.476,268.396
1784569749302,1,523.031237190183,268.585761305491,525.375,268.9
1784569749402,1,523.06527444142,269.014102677535,525.273,269.404
1784569749502,1,523.095149722183,269.442809936427,525.171,269.907
1784569749602,1,523.12071101364,269.871706198327,525.069,270.411
1784569749702,1,523.141796889774,270.300605328771,524.967,270.914
1784569749802,1,523.158246913107,270.729314895413,524.866,271.418
1784569749902,1,523.169904165247,271.157635897565,524.764,271.922
1784569750002,1,523.176612535275,271.585362822429,524.662,272.425
1784569750102,1,523.178205516067,272.012281653163,524.56,272.929
1784569750202,1,523.174501096573,272.438167904043,524.458,273.433
1784569750302,1,523.165300366055,272.862786819207,524.357,273.936
1784569750402,1,523.150385806305,273.285897643981,524.255,274.44
1784569750502,1,523.129524453016,273.707254388119,524.153,274.944
1784569750602,1,523.102467963908,274.126608935793,524.051,275.447
1784569750702,1,523.068969791261,274.543713661794,523.949,275.951
1784569750802,1,523.028780993699,274.958320376726,523.848,276.454
1784569750902,1,522.981647993952,275.370178450041,523.746,276.958
1784569751002,1,522.927312766672,275.779033828276,523.644,277.462
1784569751102,1,522.865513057867,276.184630873101,523.542,277.965
1784569751202,1,522.79598354945,276.586712474515,523.44,278.469
1784569751302,1,522.718460870011,276.985024104443,523.339,278.973
1784569751402,1,522.632688749819,277.379319483743,523.237,279.476
1784569751502,1,522.53841787884,277.769360725667,523.135,279.98
1784569751602,1,522.435405229681,278.154917638537,523.033,280.484
1784569751702,1,522.323412451159,278.535766935081,522.931,280.987
1784569751802,1,522.202208400413,278.911694395139,522.83,281.491
1784569751902,1,522.071570212069,279.282497743151,522.728,281.994
1784569752002,1,521.931283868205,279.647986244443,522.626,282.498
1784569752102,1,521.781146893838,280.007978986465,522.524,283.002
1784569752202,1,521.620970566895,280.362302818459,522.422,283.505
1784569752302,1,521.450584200154,280.710790528456,522.32,284.009
1784569752402,1,521.269837105163,281.053279242109,522.219,284.513
1784569752502,1,521.078600371666,281.389609237639,522.117,285.016
1784569752602,1,520.87676660497,281.719624581871,522.015,285.52
1784569752702,1,520.664249797157,282.043174445672,521.913,286.024
1784569752802,1,520.44098559132,282.360113398246,521.811,286.527
1784569752902,1,520.206932510459,282.670300544384,521.71,287.031
1784569753002,1,519.962072452558,282.973599037718,521.608,287.534
1784569753102,1,519.706409440256,283.269880030639,521.506,288.038
1784569753202,1,519.439963535189,283.5590298431,521.404,288.542
1784569753302,1,519.162767745736,283.840953775233,521.302,289.045
1784569753402,1,518.874866327194,284.115578885834,521.201,289.549
1784569753502,1,518.576315475252,284.382854152868,521.099,290.053
1784569753602,1,518.26718474194,284.642750250259,520.997,290.556
1784569753702,1,517.947558698892,284.895258534848,520.895,291.06
1784569753802,1,517.617538454763,285.140391064454,520.793,291.564
1784569753902,1,517.277243092557,285.378184338969,520.692,292.067
1784569754002,1,516.92681064775,285.60869937917,520.59,292.571
1784569754102,1,516.566395571585,285.832015587449,520.488,293.074
1784569754202,1,516.196159059354,286.048209549457,520.386,293.578
1784569754302,1,515.816267991024,286.257348957801,520.284,294.082
1784569754402,1,515.42689666356,286.459492200783,520.183,294.585
1784569754502,1,515.028227957121,286.65469020864,520.081,295.089
1784569754602,1,514.620453006517,286.842988556484,519.979,295.593
1784569754702,1,514.203773632969,287.02443065175,519.877,296.096
1784569754802,1,513.778404250192,287.199059452125,519.387,296.066
1784569754902,1,513.344572638174,287.366914784708,518.75,295.835
1784569755002,1,512.902521130561,287.528032528569,518.113,295.603
1784569755102,1,512.452505987177,287.682445345468,517.476,295.372
1784569755202,1,511.99479534532,287.830178739055,516.839,295.141
1784569755302,1,511.529666215608,287.971249154571,516.202,294.909
1784569755402,1,511.057406623111,288.105664483451,515.565,294.678
1784569755502,1,510.578321146095,288.233432372419,514.928,294.447
1784569755602,1,510.092729252724,288.354581364006,514.291,294.215
1784569755702,1,509.600964505841,288.469167419195,513.654,293.984
1784569755802,1,509.103376457361,288.577274727707,513.017,293.753
1784569755902,1,508.600331506451,288.679015172453,512.38,293.521
1784569756002,1,508.092212520816,288.774526902043,511.743,293.29
1784569756102,1,507.579420129301,288.863974214581,511.106,293.059
1784569756202,1,507.062368687958,288.947547830758,510.469,292.827
1784569756302,1,506.541469689443,289.025458228243,509.832,292.596
1784569756402,1,506.017130679627,289.097932223507,509.196,292.365
1784569756502,1,505.489762231263,289.165211290908,508.559,292.133
1784569756602,1,504.959780910235,289.227549647188,507.922,291.902
1784569756702,1,504.427609252662,289.285213475906,507.285,291.671
1784569756802,1,503.893676741643,289.338480520882,506.648,291.439
1784569756902,1,503.358416231121,289.387639794871,506.011,291.208
1784569757002,1,502.822255368121,289.432991084173,505.374,290.976
1784569757102,1,502.285616548706,289.474843724612,504.737,290.745
1784569757202,1,501.748919426674,289.513516140893,504.1,290.514
1784569757302,1,501.212581443479,289.549335508563,503.463,290.282
1784569757402,1,500.67701376801,289.582636867484,502.826,290.051
1784569757502,1,500.142627243023,289.613762274529,502.189,289.82
1784569757602,1,499.60983554538,289.643060393725,501.552,289.588
1784569757702,1,499.07905465511,289.670885161159,500.915,289.357
1784569757802,1,498.550703734965,289.697592369431,500.278,289.126
1784569757902,1,498.025205218511,289.723537897285,499.641,288.894
1784569758002,1,497.502978616373,289.749077039248,499.004,288.663
1784569758102,1,496.984439249681,289.774563409948,498.368,288.432
1784569758202,1,496.469990417581,289.800345664428,497.731,288.2
1784569758302,1,495.960008121389,289.826765853547,497.094,287.969
1784569758402,1,495.45483944109,289.854159306546,496.457,287.738
1784569758502,1,494.954806594954,289.882855427082,495.82,287.506
1784569758602,1,494.460215978676,289.913178252304,495.183,287.275
1784569758702,1,493.971362414269,289.945446443034,494.546,287.044
1784569758802,1,493.488532415205,289.979971767794,493.909,286.812
1784569758902,1,493.011999535738,290.01705281054,493.272,286.581
1784569759002,1,492.541997913246,290.056970825382,492.635,286.35
1784569759102,1,492.078717059163,290.099988290222,491.998,286.118
1784569759202,1,491.622302974105,290.146346196126,491.545,286.103
1784569759302,1,491.172858285301,290.196264249551,491.312,286.346
1784569759402,1,490.730442446159,290.249945572595,491.079,286.589
1784569759502,1,490.295093853215,290.3075805161,490.845,286.831
1784569759602,1,489.866842721451,290.369347160301,490.612,287.074
1784569759702,1,489.445714546286,290.435411038503,490.379,287.317
1784569759802,1,489.031732107877,290.505924532131,490.145,287.56
1784569759902,1,488.624915415278,290.581025302749,489.912,287.802
1784569760002,1,488.225275451437,290.660835914015,489.679,288.045
1784569760102,1,487.832813764887,290.745464552291,489.445,288.288
1784569760202,1,487.447524267422,290.835004919038,489.212,288.531
1784569760302,1,487.069395140026,290.929535859015,488.979,288.773
1784569760402,1,486.698410849152,291.029121329091,488.746,289.016
1784569760502,1,486.334553151552,291.133811125984,488.512,289.259
1784569760602,1,485.977800560295,291.243641975624,488.279,289.501
1784569760702,1,485.62812872009,291.35864225433,488.046,289.744
1784569760802,1,485.285508103658,291.478833156054,487.812,289.987
1784569760902,1,484.949902275586,291.604228301189,487.579,290.23
1784569761002,1,484.621268294509,291.734834836101,487.346,290.472
1784569761102,1,484.299547763458,291.870653487792,487.112,290.715
1784569761202,1,483.984675311408,292.011683677794,486.879,290.958
1784569761302,1,483.676570781988,292.15791995086,486.646,291.201
1784569761402,1,483.375150233782,292.30935230708,486.412,291.443
1784569761502,1,483.08031693215,292.465963113163,486.179,291.686
1784569761602,1,482.791972200415,292.627725594084,485.946,291.929
1784569761702,1,482.510020324837,292.7946033491,485.712,292.172
1784569761802,1,482.234365631592,292.966550586391,485.479,292.414
1784569761902,1,481.96489671997,293.143511965377,485.246,292.657
1784569762002,1,481.701483486769,293.325423466294,485.013,292.9
1784569762102,1,481.443978389782,293.512212626904,484.779,293.143
1784569762202,1,481.192217264477,293.703797857099,484.546,293.385
1784569762302,1,480.946020112507,293.900088629592,484.313,293.628
1784569762402,1,480.705199819885,294.10098952516,484.079,293.871
1784569762502,1,480.469573686031,294.306402346819,483.846,294.114
1784569762602,1,480.238953258889,294.516223922591,483.613,294.356
1784569762702,1,480.013136909932,294.730347912757,483.379,294.599
1784569762802,1,479.791917717241,294.94866800049,483.146,294.842
1784569762902,1,479.575074123945,295.171081799435,482.913,295.085
1784569763002,1,479.362369614615,295.397491477795,482.679,295.327
1784569763102,1,479.153563135633,295.627803436471,482.446,295.57
1784569763202,1,478.948417643051,295.861927451863,482.213,295.813
1784569763302,1,478.746702879582,296.099776150644,481.98,296.056
1784569763402,1,478.548196470647,296.341266073832,481.746,296.298
1784569763502,1,478.352685311703,296.586317286274,481.513,296.541
1784569763602,1,478.159967918815,296.834853461553,481.28,296.784
1784569763702,1,477.969855418307,297.08680293635,481.046,297.027
1784569763802,1,477.782171348922,297.342098536962,480.813,297.269
1784569763902,1,477.596752275808,297.600676924363,480.58,297.512
1784569764002,1,477.413448116052,297.862478574082,480.346,297.755
1784569764102,1,477.232120148669,298.127448567599,480.113,297.997
1784569764202,1,477.052639143701,298.395537150945,479.88,298.24
1784569764302,1,476.874887227632,298.666699747704,479.646,298.483
1784569764402,1,476.698758388175,298.940896729951,479.413,298.726
1784569764502,1,476.524157043527,299.218093315669,479.18,298.968
1784569764602,1,476.351001169296,299.498258596101,478.947,299.211
1784569764702,1,476.179224073619,299.781364440914,478.713,299.454
1784569764802,1,476.008774749014,300.067384832908,478.48,299.697
1784569764902,1,475.839616637227,300.356295629131,478.247,299.939
1784569765002,1,475.671725795814,300.648076888129,478.013,300.182
1784569765102,1,475.505083200504,300.942714474702,477.78,300.425
1784569765202,1,475.339673954478,301.240200839853,477.547,300.668
1784569765302,1,475.175490257704,301.540535233268,477.313,300.91
1784569765402,1,475.012535098488,301.843723734843,477.08,301.153
1784569765502,1,474.850832496676,302.149780601589,476.847,301.396
1784569765602,1,474.690428266317,302.45872750685,476.613,301.639
1784569765702,1,474.531381849282,302.770592106236,476.38,301.881
1784569765802,1,474.373765289683,303.085406149703,476.147,302.124
1784569765902,1,474.217657359709,303.403202254679,475.914,302.367
1784569766002,1,474.063140083262,303.724012144732,475.68,302.61
1784569766102,1,473.910298820916,304.0478657818,475.447,302.852
1784569766202,1,473.75922299262,304.374790289968,475.214,303.095
1784569766302,1,473.610006366798,304.704809998062,474.98,303.338
1784569766402,1,473.462746063156,305.037947627934,474.747,303.581
1784569766502,1,473.317543234415,305.374225415737,474.514,303.823
1784569766602,1,473.174505392968,305.713663552778,474.28,304.066
1784569766702,1,473.033747499496,306.056276420265,474.047,304.309
1784569766802,1,472.895392632121,306.402070302602,473.814,304.552
1784569766902,1,472.759572221296,306.751041184197,473.58,304.794
1784569767002,1,472.626425003682,307.103174235497,473.347,305.037
1784569767102,1,472.496097233138,307.458447395069,473.114,305.28
1784569767202,1,472.368743191836,307.81683249912,472.88,305.522
1784569767302,1,472.244525101754,308.178296960374,472.647,305.765
1784569767402,1,472.1236126069,308.542802908799,472.414,306.008
1784569767502,1,472.006181489703,308.910305506797,472.181,306.251
1784569767602,1,471.892407781352,309.280751370713,471.947,306.493
1784569767702,1,471.782466104513,309.654077718063,471.714,306.736
1784569767802,1,471.676528064023,310.030212165635,471.481,306.979
1784569767902,1,471.574763102278,310.409071336344,471.247,307.222
1784569768002,1,471.477339378506,310.79055909812,471.014,307.464
1784569768102,1,471.38442469519,311.174565378711,470.875,307.816
1784569768202,1,471.296186502678,311.560966948773,470.91,308.367
1784569768302,1,471.212792047266,311.949627406689,470.945,308.919
1784569768402,1,471.134406676888,312.340397728588,470.98,309.471
1784569768502,1,471.061187667272,312.733117916452,471.014,310.022
1784569768602,1,470.993282331194,313.127619704703,471.049,310.574
1784569768702,1,470.93082836081,313.523726556263,471.084,311.125
1784569768802,1,470.87395466909,313.921255255484,471.119,311.677
1784569768902,1,470.822781377374,314.32001781739,471.154,312.229
1784569769002,1,470.777420781704,314.719821683009,471.189,312.78
1784569769102,1,470.737977288116,315.120471169284,471.223,313.332
1784569769202,1,470.704545531484,315.521766677261,471.258,313.883
1784569769302,1,470.677210991549,315.923503950246,471.293,314.435
1784569769402,1,470.656053014281,316.325472408363,471.328,314.987
1784569769502,1,470.641143027816,316.727454034063,471.363,315.538
1784569769602,1,470.632547954523,317.129225783934,471.397,316.09
1784569769702,1,470.630332571947,317.530559158564,471.432,316.641
1784569769802,1,470.634559447703,317.93121729777,471.467,317.193
1784569769902,1,470.645293429088,318.330951081339,471.502,317.745
1784569770002,1,470.662602854785,318.72949851904,471.537,318.296
1784569770102,1,470.68655950374,319.126580989001,471.572,318.848
1784569770202,1,470.717238513848,319.521901777984,471.606,319.399
1784569770302,1,470.754718963963,319.915149084613,471.641,319.951
1784569770402,1,470.799086510696,320.305997908948,471.676,320.503
1784569770502,1,470.850434290599,320.69411005879,471.711,321.054
1784569770602,1,470.908864043224,321.079137015131,471.746,321.606
1784569770702,1,470.974485653063,321.460720584756,471.781,322.157
1784569770802,1,471.047417459337,321.838496658496,471.815,322.709
1784569770902,1,471.127786390109,322.21209623739,471.85,323.261
1784569771002,1,471.215729389098,322.58114467398,471.885,323.812
1784569771102,1,471.31139550905,322.945263627979,471.92,324.364
1784569771202,1,471.414946097007,323.304074715139,471.955,324.916
1784569771302,1,471.52655457064,323.657200030049,471.99,325.467
1784569771402,1,471.646405789914,324.004265038908,472.024,326.019
1784569771502,1,471.774694364198,324.344901038077,472.059,326.57
1784569771602,1,471.911621067384,324.678749833326,472.094,327.122
1784569771702,1,472.057386374174,325.00546440042,472.129,327.674
1784569771802,1,472.212187683703,325.32470974144,472.164,328.225
1784569771902,1,472.376216339871,325.636162664624,472.199,328.777
1784569772002,1,472.549656333682,325.939511796067,472.233,329.328
1784569772102,1,472.732683501513,326.234461051771,472.268,329.88
1784569772202,1,472.925464734428,326.520730882772,472.303,330.432
1784569772302,1,473.128157429712,326.798058657851,472.338,330.983
1784569772402,1,473.340909368001,327.066198965432,472.373,331.535
1784569772502,1,473.563855824081,327.32492339356,472.407,332.086
1784569772602,1,473.797115855669,327.57402231142,472.442,332.638
1784569772702,1,474.040782673449,327.813306722175,472.477,333.19
1784569772802,1,474.294918118004,328.042608350492,472.512,333.741
1784569772902,1,474.559542398427,328.261780109974,472.547,334.293
1784569773002,1,474.834630610665,328.47069596022,472.582,334.844
1784569773102,1,475.120112595379,328.66925255393,472.616,335.396
1784569773202,1,475.415875981623,328.857372644167,472.651,335.948
1784569773302,1,475.721769678732,329.035006594886,472.686,336.499
1784569773402,1,476.037617611366,329.202136572062,472.721,337.051
1784569773502,1,476.363222403024,329.358780195095,472.797,337.538
1784569773602,1,476.698368211192,329.504991544746,473.391,337.204
1784569773702,1,477.042822887074,329.640860773665,473.986,336.871
1784569773802,1,477.396338658611,329.766513876105,474.581,336.537
1784569773902,1,477.758651975755,329.882111628142,475.176,336.204
1784569774002,1,478.129482776192,329.987846585564,475.771,335.87
1784569774102,1,478.508535707581,330.083940814849,476.366,335.537
1784569774202,1,478.895502269245,330.170644283062,476.961,335.203
1784569774302,1,479.290061565689,330.248232942909,477.556,334.87
1784569774402,1,479.691879730488,330.317006607638,478.151,334.536
1784569774502,1,480.100609770348,330.377286967679,478.745,334.203
1784569774602,1,480.515893326564,330.429416310633,479.34,333.869
1784569774702,1,480.937366605255,330.473754585116,479.935,333.536
1784569774802,1,481.364672827804,330.510677860358,480.53,333.202
1784569774902,1,481.797467616785,330.540577722775,481.125,332.869
1784569775002,1,482.235419179187,330.563860199583,481.72,332.535
1784569775102,1,482.678210875022,330.58094231424,482.315,332.202
1784569775202,1,483.125542344655,330.592251386404,482.91,331.868
1784569775302,1,483.577133453439,330.598224696137,483.504,331.535
1784569775402,1,484.032723666083,330.599308645274,484.099,331.201
1784569775502,1,484.492070441073,330.595955867002,484.694,330.868
1784569775602,1,484.954950096846,330.588624265035,485.289,330.534
1784569775702,1,485.421160034418,330.577776963572,485.884,330.201
1784569775802,1,485.890517535437,330.563882148042,486.479,329.868
1784569775902,1,486.362858100199,330.547412081691,487.074,329.534
1784569776002,1,486.838035321472,330.528841003162,487.669,329.201
1784569776102,1,487.315919690759,330.508641284366,488.264,328.867
1784569776202,1,487.796398370728,330.487282103525,488.858,328.534
1784569776302,1,488.279373623837,330.465228004052,489.453,328.2
1784569776402,1,488.764761279056,330.442937639153,490.048,327.867
1784569776502,1,489.252489179819,330.420862868197,490.643,327.533
1784569776602,1,489.742496281904,330.399447037738,491.238,327.2
1784569776702,1,490.234730698785,330.379123822066,491.833,326.866
1784569776802,1,490.729147408501,330.360316556266,492.428,326.533
1784569776902,1,491.225705993046,330.3434375126,493.023,326.199
1784569777002,1,491.724369031336,330.328886947156,493.617,325.866
1784569777102,1,492.225101957774,330.317050392708,494.212,325.532
1784569777202,1,492.727871854381,330.308296197285,494.807,325.199
1784569777302,1,493.232648863154,330.302974947394,495.402,324.865
1784569777402,1,493.739411360193,330.301418549866,495.997,324.532
1784569777502,1,494.248150465045,330.303938350611,496.592,324.198
1784569777602,1,494.758869038182,330.310824270371,497.187,323.865
1784569777702,1,495.271577553707,330.322343795184,497.782,323.531
1784569777802,1,495.786284706551,330.338736634614,498.377,323.198
1784569777902,1,496.302993029394,330.360204751446,498.967,322.926
1784569778002,1,496.821695552484,330.386909997905,499.514,323.334
1784569778102,1,497.34237339656,330.418974620523,500.061,323.741
1784569778202,1,497.86499523087,330.456483823096,500.607,324.148
1784569778302,1,498.389519463044,330.49948753666,501.154,324.556
1784569778402,1,498.915895838823,330.548001220651,501.701,324.963
1784569778502,1,499.444066580745,330.602005837843,502.247,325.371
1784569778602,1,499.973969552768,330.661448706435,502.794,325.778
1784569778702,1,500.505539368483,330.726248877275,503.341,326.186
1784569778802,1,501.038710906594,330.796303243091,503.887,326.593
1784569778902,1,501.573437488362,330.871488318926,504.434,327.001
1784569779002,1,502.10969359544,330.951664150393,504.981,327.408
1784569779102,1,502.647472618825,331.036679676457,505.527,327.815
1784569779202,1,503.186784338991,331.126373508868,506.074,328.223
1784569779302,1,503.727652119289,331.220573282428,506.621,328.63
1784569779402,1,504.270106345013,331.319095403196,507.167,329.038
1784569779502,1,504.814166039455,331.421744353083,507.714,329.445
1784569779602,1,505.359837357714,331.528312745686,508.261,329.853
1784569779702,1,505.907132967221,331.638583732205,508.807,330.26
1784569779802,1,506.456082231656,331.75233297338,509.354,330.668
1784569779902,1,507.006730583642,331.869328587534,509.901,331.075
1784569780002,1,507.559132156312,331.989330613815,510.447,331.482
1784569780102,1,508.113328001381,332.112089914109,510.994,331.89
1784569780202,1,508.669338700212,332.237345416188,511.541,332.297
1784569780302,1,509.227163121654,332.364824321392,512.087,332.705
1784569780402,1,509.786781465289,332.494247229395,512.634,333.112
1784569780502,1,510.348155023429,332.625332390233,513.181,333.52
1784569780602,1,510.911224656255,332.757803280175,513.727,333.927
1784569780702,1,511.475912494293,332.891389941734,514.274,334.335
1784569780802,1,512.042126635558,333.025828360964,514.821,334.742
1784569780902,1,512.609760501338,333.160860208427,515.367,335.149
1784569781002,1,513.178691495966,333.296233676291,515.914,335.557
1784569781102,1,513.748779250585,333.431703400113,516.461,335.964
1784569781202,1,514.319869862852,333.567031799767,517.007,336.372
1784569781302,1,514.891812220322,333.70199353279,517.554,336.779
1784569781402,1,515.464459931474,333.836376089947,518.101,337.187
1784569781502,1,516.037668648558,333.969979180539,518.647,337.594
