timestamp,id,x,y,type,cell,simid
1784569735802,5,755.974,322.503,mc,3,1784569735202
1784569735802,6,74.2063,369.596,mc,5,1784569735202
1784569735802,7,477.85,707.914,mc,4,1784569735202
1784569735802,8,294.705,501.814,mc,4,1784569735202
1784569735802,9,580.874,715.951,mc,2,1784569735202
1784569735802,10,302.683,494.275,mc,4,1784569735202
1784569735802,11,643.152,375.12,mc,3,1784569735202
1784569735802,12,562.208,332.905,mc,5,1784569735202
1784569735802,13,534.752,456.351,mc,2,1784569735202
1784569735802,14,664.978,560.097,mc,3,1784569735202
1784569735802,15,363.582,475.168,mc,2,1784569735202
1784569735902,1,534.555,257.905,mc,5,1784569735202
1784569735902,2,272.658,218.709,mc,5,1784569735202
1784569735902,3,467.468,369.668,mc,3,1784569735202
1784569735902,4,312.875,269.072,mc,5,1784569735202
1784569735902,5,756.166,322.965,mc,3,1784569735202
1784569735902,6,74.5113,369.343,mc,5,1784569735202
1784569735902,7,477.609,707.723,mc,4,1784569735202
1784569735902,8,294.984,502.045,mc,4,1784569735202
1784569735902,9,581.48,715.921,mc,2,1784569735202
1784569735902,10,302.967,494.693,mc,4,1784569735202
1784569735902,11,643.056,375.647,mc,3,1784569735202
1784569735902,12,562.507,332.731,mc,5,1784569735202
1784569735902,13,534.459,456.226,mc,2,1784569735202
1784569735902,14,664.729,559.561,mc,3,1784569735202
1784569735902,15,364.166,474.942,mc,2,1784569735202
1784569736002,1,534.193,257.469,mc,5,1784569735202
1784569736002,2,273.052,218.584,mc,5,1784569735202
1784569736002,3,467.14,369.395,mc,3,1784569735202
1784569736002,4,312.345,268.871,mc,5,1784569735202
1784569736002,5,756.359,323.428,mc,3,1784569735202
1784569736002,6,74.8163,369.089,mc,5,1784569735202
1784569736002,7,477.368,707.532,mc,4,1784569735202
1784569736002,8,295.263,502.277,mc,4,1784569735202
1784569736002,9,582.085,715.891,mc,2,1784569735202
1784569736002,10,303.25,495.111,mc,4,1784569735202
1784569736002,11,642.96,376.174,mc,3,1784569735202
1784569736002,12,562.806,332.556,mc,5,1784569735202
1784569736002,13,534.166,456.101,mc,2,1784569735202
1784569736002,14,664.481,559.024,mc,3,1784569735202
1784569736002,15,364.749,474.715,mc,2,1784569735202
1784569736102,1,533.831,257.033,mc,5,1784569735202
1784569736102,2,273.447,218.458,mc,5,1784569735202
1784569736102,3,466.812,369.121,mc,3,1784569735202
1784569736102,4,311.815,268.669,mc,5,1784569735202
1784569736102,5,756.551,323.89,mc,3,1784569735202
1784569736102,6,75.1213,368.836,mc,5,1784569735202
1784569736102,7,477.127,707.341,mc,4,1784569735202
1784569736102,8,295.543,502.509,mc,4,1784569735202
1784569736102,9,582.691,715.861,mc,2,1784569735202
1784569736102,10,303.534,495.528,mc,4,1784569735202
1784569736102,11,642.864,376.701,mc,3,1784569735202
1784569736102,12,563.105,332.382,mc,5,1784569735202
1784569736102,13,533.873,455.976,mc,2,1784569735202
1784569736102,14,664.233,558.488,mc,3,1784569735202
1784569736102,15,365.333,474.488,mc,2,1784569735202
1784569736202,1,533.469,256.598,mc,5,1784569735202
1784569736202,2,273.841,218.333,mc,5,1784569735202
1784569736202,3,466.485,368.847,mc,3,1784569735202
1784569736202,4,311.286,268.468,mc,5,1784569735202
1784569736202,5,756.743,324.352,mc,3,1784569735202
1784569736202,6,75.4263,368.583,mc,5,1784569735202
1784569736202,7,476.886,707.15,mc,4,1784569735202
1784569736202,8,295.822,502.741,mc,4,1784569735202
1784569736202,9,583.296,715.831,mc,2,1784569735202
1784569736202,10,303.818,495.946,mc,4,1784569735202
1784569736202,11,642.768,377.228,mc,3,1784569735202
1784569736202,12,563.404,332.207,mc,5,1784569735202
1784569736202,13,533.58,455.851,mc,2,1784569735202
1784569736202,14,663.984,557.952,mc,3,1784569735202
1784569736202,15,365.917,474.262,mc,2,1784569735202
1784569736302,1,533.107,256.162,mc,5,1784569735202
1784569736302,2,274.236,218.207,mc,5,1784569735202
1784569736302,3,466.157,368.574,mc,3,1784569735202
1784569736302,4,310.756,268.266,mc,5,1784569735202
1784569736302,5,756.936,324.815,mc,3,1784569735202
1784569736302,6,75.7313,368.33,mc,5,1784569735202
1784569736302,7,476.645,706.959,mc,4,1784569735202
1784569736302,8,296.101,502.973,mc,4,1784569735202
1784569736302,9,583.902,715.801,mc,2,1784569735202
1784569736302,10,304.102,496.363,mc,4,1784569735202
1784569736302,11,642.672,377.755,mc,3,1784569735202
1784569736302,12,563.703,332.033,mc,5,1784569735202
1784569736302,13,533.287,455.726,mc,2,1784569735202
1784569736302,14,663.736,557.416,mc,3,1784569735202
1784569736302,15,366.5,474.035,mc,2,1784569735202
1784569736402,1,532.745,255.727,mc,5,1784569735202
1784569736402,2,274.63,218.082,mc,5,1784569735202
1784569736402,3,465.829,368.3,mc,3,1784569735202
1784569736402,4,310.227,268.065,mc,5,1784569735202
1784569736402,5,757.128,325.277,mc,3,1784569735202
1784569736402,6,76.0363,368.077,mc,5,1784569735202
1784569736402,7,476.404,706.768,mc,4,1784569735202
1784569736402,8,296.38,503.205,mc,4,1784569735202
1784569736402,9,584.507,715.772,mc,2,1784569735202
1784569736402,10,304.386,496.781,mc,4,1784569735202
1784569736402,11,642.577,378.283,mc,3,1784569735202
1784569736402,12,564.002,331.858,mc,5,1784569735202
1784569736402,13,532.994,455.601,mc,2,1784569735202
1784569736402,14,663.488,556.879,mc,3,1784569735202
1784569736402,15,367.084,473.809,mc,2,1784569735202
1784569736502,1,532.383,255.291,mc,5,1784569735202
1784569736502,2,275.024,217.956,mc,5,1784569735202
1784569736502,3,465.501,368.026,mc,3,1784569735202
1784569736502,4,309.697,267.863,mc,5,1784569735202
1784569736502,5,757.32,325.739,mc,3,1784569735202
1784569736502,6,76.3412,367.824,mc,5,1784569735202
1784569736502,7,476.163,706.577,mc,4,1784569735202
1784569736502,8,296.66,503.437,mc,4,1784569735202
1784569736502,9,585.113,715.742,mc,2,1784569735202
1784569736502,10,304.67,497.199,mc,4,1784569735202
1784569736502,11,642.481,378.81,mc,3,1784569735202
1784569736502,12,564.301,331.684,mc,5,1784569735202
1784569736502,13,532.702,455.476,mc,2,1784569735202
1784569736502,14,663.24,556.343,mc,3,1784569735202
1784569736502,15,367.668,473.582,mc,2,1784569735202
1784569736602,1,532.021,254.855,mc,5,1784569735202
1784569736602,2,275.419,217.831,mc,5,1784569735202
1784569736602,3,465.174,367.753,mc,3,1784569735202
1784569736602,4,309.168,267.662,mc,5,1784569735202
1784569736602,5,757.513,326.202,mc,3,1784569735202
1784569736602,6,76.6462,367.571,mc,5,1784569735202
1784569736602,7,475.922,706.386,mc,4,1784569735202
1784569736602,8,296.939,503.669,mc,4,1784569735202
1784569736602,9,585.718,715.712,mc,2,1784569735202
1784569736602,10,304.954,497.616,mc,4,1784569735202
1784569736602,11,642.385,379.337,mc,3,1784569735202
1784569736602,12,564.6,331.509,mc,5,1784569735202
1784569736602,13,532.409,455.351,mc,2,1784569735202
1784569736602,14,662.991,555.807,mc,3,1784569735202
1784569736602,15,368.251,473.355,mc,2,1784569735202
1784569736702,1,531.659,254.42,mc,5,1784569735202
1784569736702,2,275.813,217.705,mc,5,1784569735202
1784569736702,3,464.846,367.479,mc,3,1784569735202
1784569736702,4,308.638,267.46,mc,5,1784569735202
1784569736702,5,757.705,326.664,mc,3,1784569735202
1784569736702,6,76.9512,367.318,mc,5,1784569735202
1784569736702,7,475.681,706.195,mc,4,1784569735202
1784569736702,8,297.218,503.901,mc,4,1784569735202
1784569736702,9,586.324,715.682,mc,2,1784569735202
1784569736702,10,305.238,498.034,mc,4,1784569735202
1784569736702,11,642.289,379.864,mc,3,1784569735202
1784569736702,12,564.899,331.335,mc,5,1784569735202
1784569736702,13,532.116,455.226,mc,2,1784569735202
1784569736702,14,662.743,555.271,mc,3,1784569735202
1784569736702,15,368.835,473.129,mc,2,1784569735202
1784569736802,1,531.297,253.984,mc,5,1784569735202
1784569736802,2,276.208,217.58,mc,5,1784569735202
1784569736802,3,464.518,367.205,mc,3,1784569735202
1784569736802,4,308.109,267.258,mc,5,1784569735202
1784569736802,5,757.898,327.126,mc,3,1784569735202
1784569736802,6,77.2562,367.064,mc,5,1784569735202
1784569736802,7,475.44,706.004,mc,4,1784569735202
1784569736802,8,297.497,504.133,mc,4,1784569735202
1784569736802,9,586.929,715.652,mc,2,1784569735202
1784569736802,10,305.522,498.451,mc,4,1784569735202
1784569736802,11,642.193,380.391,mc,3,1784569735202
1784569736802,12,565.198,331.16,mc,5,1784569735202
1784569736802,13,531.823,455.101,mc,2,1784569735202
1784569736802,14,662.495,554.734,mc,3,1784569735202
1784569736802,15,369.419,472.902,mc,2,1784569735202
1784569736902,1,530.935,253.549,mc,5,1784569735202
1784569736902,2,276.602,217.454,mc,5,1784569735202
1784569736902,3,464.19,366.932,mc,3,1784569735202
1784569736902,4,307.579,267.057,mc,5,1784569735202
1784569736902,5,758.09,327.589,mc,3,1784569735202
1784569736902,6,77.5612,366.811,mc,5,1784569735202
1784569736902,7,475.199,705.813,mc,4,1784569735202
1784569736902,8,297.777,504.365,mc,4,1784569735202
1784569736902,9,587.535,715.622,mc,2,1784569735202
1784569736902,10,305.806,498.869,mc,4,1784569735202
1784569736902,11,642.097,380.919,mc,3,1784569735202
1784569736902,12,565.497,330.986,mc,5,1784569735202
1784569736902,13,531.53,454.976,mc,2,1784569735202
1784569736902,14,662.246,554.198,mc,3,1784569735202
1784569736902,15,370.002,472.676,mc,2,1784569735202
1784569737002,1,530.573,253.113,mc,5,1784569735202
1784569737002,2,276.996,217.329,mc,5,1784569735202
1784569737002,3,463.863,366.658,mc,3,1784569735202
1784569737002,4,307.05,266.855,mc,5,1784569735202
1784569737002,5,758.282,328.051,mc,3,1784569735202
1784569737002,6,77.8662,366.558,mc,5,1784569735202
1784569737002,7,474.958,705.622,mc,4,1784569735202
1784569737002,8,298.056,504.597,mc,4,1784569735202
1784569737002,9,588.14,715.592,mc,2,1784569735202
1784569737002,10,306.09,499.287,mc,4,1784569735202
1784569737002,11,642.001,381.446,mc,3,1784569735202
1784569737002,12,565.797,330.811,mc,5,1784569735202
1784569737002,13,531.237,454.851,mc,2,1784569735202
1784569737002,14,661.998,553.662,mc,3,1784569735202
1784569737002,15,370.586,472.449,mc,2,1784569735202
1784569737102,1,530.211,252.677,mc,5,1784569735202
1784569737102,2,277.391,217.203,mc,5,1784569735202
1784569737102,3,463.535,366.384,mc,3,1784569735202
1784569737102,4,306.52,266.654,mc,5,1784569735202
1784569737102,5,758.475,328.513,mc,3,1784569735202
1784569737102,6,78.1712,366.305,mc,5,1784569735202
1784569737102,7,474.717,705.431,mc,4,1784569735202
1784569737102,8,298.335,504.829,mc,4,1784569735202
1784569737102,9,588.745,715.562,mc,2,1784569735202
1784569737102,10,306.374,499.704,mc,4,1784569735202
1784569737102,11,641.905,381.973,mc,3,1784569735202
1784569737102,12,566.096,330.637,mc,5,1784569735202
1784569737102,13,530.944,454.726,mc,2,1784569735202
1784569737102,14,661.75,553.126,mc,3,1784569735202
1784569737102,15,371.17,472.223,mc,2,1784569735202
1784569737202,1,529.849,252.242,mc,5,1784569735202
1784569737202,2,277.785,217.078,mc,5,1784569735202
1784569737202,3,463.207,366.111,mc,3,1784569735202
1784569737202,4,305.991,266.452,mc,5,1784569735202
1784569737202,5,758.667,328.976,mc,3,1784569735202
1784569737202,6,78.4762,366.052,mc,5,1784569735202
1784569737202,7,474.476,705.24,mc,4,1784569735202
1784569737202,8,298.614,505.061,mc,4,1784569735202
1784569737202,9,589.351,715.533,mc,2,1784569735202
1784569737202,10,306.657,500.122,mc,4,1784569735202
1784569737202,11,641.81,382.5,mc,3,1784569735202
1784569737202,12,566.395,330.462,mc,5,1784569735202
1784569737202,13,530.651,454.601,mc,2,1784569735202
1784569737202,14,661.501,552.589,mc,3,1784569735202
1784569737202,15,371.754,471.996,mc,2,1784569735202
1784569737302,1,529.487,251.806,mc,5,1784569735202
1784569737302,2,278.18,216.953,mc,5,1784569735202
1784569737302,3,462.879,365.837,mc,3,1784569735202
1784569737302,4,305.461,266.251,mc,5,1784569735202
1784569737302,5,758.859,329.438,mc,3,1784569735202
1784569737302,6,78.7812,365.799,mc,5,1784569735202
1784569737302,7,474.235,705.049,mc,4,1784569735202
1784569737302,8,298.893,505.293,mc,4,1784569735202
1784569737302,9,589.956,715.503,mc,2,1784569735202
1784569737302,10,306.941,500.54,mc,4,1784569735202
1784569737302,11,641.714,383.027,mc,3,1784569735202
1784569737302,12,566.694,330.288,mc,5,1784569735202
1784569737302,13,530.358,454.476,mc,2,1784569735202
1784569737302,14,661.253,552.053,mc,3,1784569735202
1784569737302,15,372.337,471.769,mc,2,1784569735202
1784569737402,1,529.125,251.371,mc,5,1784569735202
1784569737402,2,278.574,216.827,mc,5,1784569735202
1784569737402,3,462.552,365.563,mc,3,1784569735202
1784569737402,4,304.932,266.049,mc,5,1784569735202
1784569737402,5,759.052,329.9,mc,3,1784569735202
1784569737402,6,79.0862,365.546,mc,5,1784569735202
1784569737402,7,473.994,704.858,mc,4,1784569735202
1784569737402,8,299.173,505.525,mc,4,1784569735202
1784569737402,9,590.562,715.473,mc,2,1784569735202
1784569737402,10,307.225,500.957,mc,4,1784569735202
1784569737402,11,641.618,383.554,mc,3,1784569735202
1784569737402,12,566.993,330.113,mc,5,1784569735202
1784569737402,13,530.065,454.351,mc,2,1784569735202
1784569737402,14,661.005,551.517,mc,3,1784569735202
1784569737402,15,372.921,471.543,mc,2,1784569735202
1784569737502,1,528.763,250.935,mc,5,1784569735202
1784569737502,2,278.968,216.702,mc,5,1784569735202
1784569737502,3,462.224,365.29,mc,3,1784569735202
1784569737502,4,304.402,265.848,mc,5,1784569735202
1784569737502,5,759.244,330.363,mc,3,1784569735202
1784569737502,6,79.3911,365.293,mc,5,1784569735202
1784569737502,7,473.753,704.667,mc,4,1784569735202
1784569737502,8,299.452,505.757,mc,4,1784569735202
1784569737502,9,591.167,715.443,mc,2,1784569735202
1784569737502,10,307.509,501.375,mc,4,1784569735202
1784569737502,11,641.522,384.082,mc,3,1784569735202
1784569737502,12,567.292,329.939,mc,5,1784569735202
1784569737502,13,529.772,454.226,mc,2,1784569735202
1784569737502,14,660.757,550.981,mc,3,1784569735202
1784569737502,15,373.505,471.316,mc,2,1784569735202
1784569737602,1,528.401,250.499,mc,5,1784569735202
1784569737602,2,279.363,216.576,mc,5,1784569735202
1784569737602,3,461.896,365.016,mc,3,1784569735202
1784569737602,4,303.873,265.646,mc,5,1784569735202
1784569737602,5,759.436,330.825,mc,3,1784569735202
1784569737602,6,79.6961,365.039,mc,5,1784569735202
1784569737602,7,473.512,704.476,mc,4,1784569735202
1784569737602,8,299.731,505.989,mc,4,1784569735202
1784569737602,9,591.773,715.413,mc,2,1784569735202
1784569737602,10,307.793,501.792,mc,4,1784569735202
1784569737602,11,641.426,384.609,mc,3,1784569735202
1784569737602,12,567.591,329.764,mc,5,1784569735202
1784569737602,13,529.479,454.101,mc,2,1784569735202
1784569737602,14,660.508,550.444,mc,3,1784569735202
1784569737602,15,374.088,471.09,mc,2,1784569735202
1784569737702,1,528.039,250.064,mc,5,1784569735202
1784569737702,2,279.757,216.451,mc,5,1784569735202
1784569737702,3,461.569,364.742,mc,3,1784569735202
1784569737702,4,303.343,265.445,mc,5,1784569735202
1784569737702,5,759.629,331.287,mc,3,1784569735202
1784569737702,6,80.0011,364.786,mc,5,1784569735202
1784569737702,7,473.272,704.285,mc,4,1784569735202
1784569737702,8,300.01,506.221,mc,4,1784569735202
1784569737702,9,592.378,715.383,mc,2,1784569735202
1784569737702,10,308.077,502.21,mc,4,1784569735202
1784569737702,11,641.33,385.136,mc,3,1784569735202
1784569737702,12,567.89,329.59,mc,5,1784569735202
1784569737702,13,529.186,453.976,mc,2,1784569735202
1784569737702,14,660.26,549.908,mc,3,1784569735202
1784569737702,15,374.672,470.863,mc,2,1784569735202
1784569737802,1,527.677,249.628,mc,5,1784569735202
1784569737802,2,280.152,216.325,mc,5,1784569735202
1784569737802,3,461.241,364.469,mc,3,1784569735202
1784569737802,4,302.814,265.243,mc,5,1784569735202
1784569737802,5,759.821,331.75,mc,3,1784569735202
1784569737802,6,80.3061,364.533,mc,5,1784569735202
1784569737802,7,473.031,704.094,mc,4,1784569735202
1784569737802,8,300.29,506.453,mc,4,1784569735202
1784569737802,9,592.984,715.353,mc,2,1784569735202
1784569737802,10,308.361,502.628,mc,4,1784569735202
1784569737802,11,641.234,385.663,mc,3,1784569735202
1784569737802,12,568.189,329.415,mc,5,1784569735202
1784569737802,13,528.894,453.851,mc,2,1784569735202
1784569737802,14,660.012,549.372,mc,3,1784569735202
1784569737802,15,375.256,470.636,mc,2,1784569735202
1784569737902,1,527.315,249.193,mc,5,1784569735202
1784569737902,2,280.546,216.2,mc,5,1784569735202
1784569737902,3,460.913,364.195,mc,3,1784569735202
1784569737902,4,302.284,265.041,mc,5,1784569735202
1784569737902,5,760.013,332.212,mc,3,1784569735202
1784569737902,6,80.6111,364.28,mc,5,1784569735202
1784569737902,7,472.79,703.903,mc,4,1784569735202
1784569737902,8,300.569,506.685,mc,4,1784569735202
1784569737902,9,593.589,715.323,mc,2,1784569735202
1784569737902,10,308.645,503.045,mc,4,1784569735202
1784569737902,11,641.138,386.19,mc,3,1784569735202
1784569737902,12,568.488,329.241,mc,5,1784569735202
1784569737902,13,528.601,453.726,mc,2,1784569735202
1784569737902,14,659.763,548.835,mc,3,1784569735202
1784569737902,15,375.839,470.41,mc,2,1784569735202
1784569738002,1,526.953,248.757,mc,5,1784569735202
1784569738002,2,280.94,216.074,mc,5,1784569735202
1784569738002,3,460.585,363.921,mc,3,1784569735202
1784569738002,4,301.755,264.84,mc,5,1784569735202
1784569738002,5,760.206,332.674,mc,3,1784569735202
1784569738002,6,80.9161,364.027,mc,5,1784569735202
1784569738002,7,472.549,703.712,mc,4,1784569735202
1784569738002,8,300.848,506.917,mc,4,1784569735202
1784569738002,9,594.195,715.294,mc,2,1784569735202
1784569738002,10,308.929,503.463,mc,4,1784569735202
1784569738002,11,641.043,386.718,mc,3,1784569735202
1784569738002,12,568.787,329.066,mc,5,1784569735202
1784569738002,13,528.308,453.601,mc,2,1784569735202
1784569738002,14,659.515,548.299,mc,3,1784569735202
1784569738002,15,376.423,470.183,mc,2,1784569735202
1784569738102,1,526.591,248.321,mc,5,1784569735202
1784569738102,2,281.335,215.949,mc,5,1784569735202
1784569738102,3,460.258,363.648,mc,3,1784569735202
1784569738102,4,301.225,264.638,mc,5,1784569735202
1784569738102,5,760.398,333.137,mc,3,1784569735202
1784569738102,6,81.2211,363.774,mc,5,1784569735202
1784569738102,7,472.308,703.521,mc,4,1784569735202
1784569738102,8,301.127,507.149,mc,4,1784569735202
1784569738102,9,594.8,715.264,mc,2,1784569735202
1784569738102,10,309.213,503.88,mc,4,1784569735202
1784569738102,11,640.947,387.245,mc,3,1784569735202
1784569738102,12,569.086,328.892,mc,5,1784569735202
1784569738102,13,528.015,453.476,mc,2,1784569735202
1784569738102,14,659.267,547.763,mc,3,1784569735202
1784569738102,15,377.007,469.957,mc,2,1784569735202
1784569738202,1,526.229,247.886,mc,5,1784569735202
1784569738202,2,281.729,215.823,mc,5,1784569735202
1784569738202,3,459.93,363.374,mc,3,1784569735202
1784569738202,4,300.696,264.437,mc,5,1784569735202
1784569738202,5,760.591,333.599,mc,3,1784569735202
1784569738202,6,81.5261,363.521,mc,5,1784569735202
1784569738202,7,472.067,703.33,mc,4,1784569735202
1784569738202,8,301.407,507.381,mc,4,1784569735202
1784569738202,9,595.406,715.234,mc,2,1784569735202
1784569738202,10,309.497,504.298,mc,4,1784569735202
1784569738202,11,640.851,387.772,mc,3,1784569735202
1784569738202,12,569.385,328.717,mc,5,1784569735202
1784569738202,13,527.722,453.351,mc,2,1784569735202
1784569738202,14,659.019,547.227,mc,3,1784569735202
1784569738202,15,377.591,469.73,mc,2,1784569735202
1784569738302,1,525.867,247.45,mc,5,1784569735202
1784569738302,2,282.124,215.698,mc,5,1784569735202
1784569738302,3,459.602,363.1,mc,3,1784569735202
1784569738302,4,300.166,264.235,mc,5,1784569735202
1784569738302,5,760.783,334.061,mc,3,1784569735202
1784569738302,6,81.8311,363.267,mc,5,1784569735202
1784569738302,7,471.826,703.139,mc,4,1784569735202
1784569738302,8,301.686,507.613,mc,4,1784569735202
1784569738302,9,596.011,715.204,mc,2,1784569735202
1784569738302,10,309.781,504.716,mc,4,1784569735202
1784569738302,11,640.755,388.299,mc,3,1784569735202
1784569738302,12,569.684,328.543,mc,5,1784569735202
1784569738302,13,527.429,453.226,mc,2,1784569735202
1784569738302,14,658.77,546.69,mc,3,1784569735202
1784569738302,15,378.174,469.504,mc,2,1784569735202
1784569738402,1,525.505,247.015,mc,5,1784569735202
1784569738402,2,282.518,215.572,mc,5,1784569735202
1784569738402,3,459.274,362.827,mc,3,1784569735202
1784569738402,4,299.637,264.034,mc,5,1784569735202
1784569738402,5,760.975,334.523,mc,3,1784569735202
1784569738402,6,82.1361,363.014,mc,5,1784569735202
1784569738402,7,471.585,702.948,mc,4,1784569735202
1784569738402,8,301.965,507.845,mc,4,1784569735202
1784569738402,9,596.617,715.174,mc,2,1784569735202
1784569738402,10,310.064,505.133,mc,4,1784569735202
1784569738402,11,640.659,388.826,mc,3,1784569735202
1784569738402,12,569.984,328.368,mc,5,1784569735202
1784569738402,13,527.136,453.101,mc,2,1784569735202
1784569738402,14,658.522,546.154,mc,3,1784569735202
1784569738402,15,378.758,469.277,mc,2,1784569735202
1784569738502,1,525.142,246.579,mc,5,1784569735202
1784569738502,2,282.912,215.447,mc,5,1784569735202
1784569738502,3,458.947,362.553,mc,3,1784569735202
1784569738502,4,299.107,263.832,mc,5,1784569735202
1784569738502,5,761.168,334.986,mc,3,1784569735202
1784569738502,6,82.441,362.761,mc,5,1784569735202
1784569738502,7,471.344,702.757,mc,4,1784569735202
1784569738502,8,302.244,508.077,mc,4,1784569735202
1784569738502,9,597.222,715.144,mc,2,1784569735202
1784569738502,10,310.348,505.551,mc,4,1784569735202
1784569738502,11,640.563,389.353,mc,3,1784569735202
1784569738502,12,570.283,328.194,mc,5,1784569735202
1784569738502,13,526.843,452.976,mc,2,1784569735202
1784569738502,14,658.274,545.618,mc,3,1784569735202
1784569738502,15,379.342,469.05,mc,2,1784569735202
1784569738602,1,524.78,246.143,mc,5,1784569735202
1784569738602,2,283.307,215.322,mc,5,1784569735202
1784569738602,3,458.619,362.279,mc,3,1784569735202
1784569738602,4,298.578,263.631,mc,5,1784569735202
1784569738602,5,761.36,335.448,mc,3,1784569735202
