timestamp,id,x,y,simid,ESstate,currEC,maxEC,totalcurrEC
1784569736202,5,400,326.795,1784569735202,0,0,0,0
1784569736302,2,500,500,1784569735202,0,0,0,0
1784569736302,3,700,500,1784569735202,0,0,0,0
1784569736302,4,400,673.205,1784569735202,0,0,0,0
1784569736302,5,400,326.795,1784569735202,0,0,0,0
1784569736402,2,500,500,1784569735202,0,0,0,0
1784569736402,3,700,500,1784569735202,0,0,0,0
1784569736402,4,400,673.205,1784569735202,0,0,0,0
1784569736402,5,400,326.795,1784569735202,0,0,0,0
1784569736502,2,500,500,1784569735202,0,0,0,0
1784569736502,3,700,500,1784569735202,0,0,0,0
1784569736502,4,400,673.205,1784569735202,0,0,0,0
1784569736502,5,400,326.795,1784569735202,0,0,0,0
1784569736602,2,500,500,1784569735202,0,0,0,0
1784569736602,3,700,500,1784569735202,0,0,0,0
1784569736602,4,400,673.205,1784569735202,0,0,0,0
1784569736602,5,400,326.795,1784569735202,0,0,0,0
1784569736702,2,500,500,1784569735202,0,0,0,0
1784569736702,3,700,500,1784569735202,0,0,0,0
1784569736702,4,400,673.205,1784569735202,0,0,0,0
1784569736702,5,400,326.795,1784569735202,0,0,0,0
1784569736802,2,500,500,1784569735202,0,0,0,0
1784569736802,3,700,500,1784569735202,0,0,0,0
1784569736802,4,400,673.205,1784569735202,0,0,0,0
1784569736802,5,400,326.795,1784569735202,0,0,0,0
1784569736902,2,500,500,1784569735202,0,0,0,0
1784569736902,3,700,500,1784569735202,0,0,0,0
1784569736902,4,400,673.205,1784569735202,0,0,0,0
1784569736902,5,400,326.795,1784569735202,0,0,0,0
1784569737002,2,500,500,1784569735202,0,0,0,0
1784569737002,3,700,500,1784569735202,0,0,0,0
1784569737002,4,400,673.205,1784569735202,0,0,0,0
1784569737002,5,400,326.795,1784569735202,0,0,0,0
1784569737102,2,500,500,1784569735202,0,0,0,0
1784569737102,3,700,500,1784569735202,0,0,0,0
1784569737102,4,400,673.205,1784569735202,0,0,0,0
1784569737102,5,400,326.795,1784569735202,0,0,0,0
1784569737202,2,500,500,1784569735202,0,0,0,0
1784569737202,3,700,500,1784569735202,0,0,0,0
1784569737202,4,400,673.205,1784569735202,0,0,0,0
1784569737202,5,400,326.795,1784569735202,0,0,0,0
1784569737302,2,500,500,1784569735202,0,0,0,0
1784569737302,3,700,500,1784569735202,0,0,0,0
1784569737302,4,400,673.205,1784569735202,0,0,0,0
1784569737302,5,400,326.795,1784569735202,0,0,0,0
1784569737402,2,500,500,1784569735202,0,0,0,0
1784569737402,3,700,500,1784569735202,0,0,0,0
1784569737402,4,400,673.205,1784569735202,0,0,0,0
1784569737402,5,400,326.795,1784569735202,0,0,0,0
1784569737502,2,500,500,1784569735202,0,0,0,0
1784569737502,3,700,500,1784569735202,0,0,0,0
1784569737502,4,400,673.205,1784569735202,0,0,0,0
1784569737502,5,400,326.795,1784569735202,0,0,0,0
1784569737602,2,500,500,1784569735202,0,0,0,0
1784569737602,3,700,500,1784569735202,0,0,0,0
1784569737602,4,400,673.205,1784569735202,0,0,0,0
1784569737602,5,400,326.795,1784569735202,0,0,0,0
1784569737702,2,500,500,1784569735202,0,0,0,0
1784569737702,3,700,500,1784569735202,0,0,0,0
1784569737702,4,400,673.205,1784569735202,0,0,0,0
1784569737702,5,400,326.795,1784569735202,0,0,0,0
1784569737802,2,500,500,1784569735202,0,0,0,0
1784569737802,3,700,500,1784569735202,0,0,0,0
1784569737802,4,400,673.205,1784569735202,0,0,0,0
1784569737802,5,400,326.795,1784569735202,0,0,0,0
1784569737902,2,500,500,1784569735202,0,0,0,0
1784569737902,3,700,500,1784569735202,0,0,0,0
1784569737902,4,400,673.205,1784569735202,0,0,0,0
1784569737902,5,400,326.795,1784569735202,0,0,0,0
1784569738002,2,500,500,1784569735202,0,0,0,0
1784569738002,3,700,500,1784569735202,0,0,0,0
1784569738002,4,400,673.205,1784569735202,0,0,0,0
1784569738002,5,400,326.795,1784569735202,0,0,0,0
1784569738102,2,500,500,1784569735202,0,0,0,0
1784569738102,3,700,500,1784569735202,0,0,0,0
1784569738102,4,400,673.205,1784569735202,0,0,0,0
1784569738102,5,400,326.795,1784569735202,0,0,0,0
1784569738202,2,500,500,1784569735202,0,0,0,0
1784569738202,3,700,500,1784569735202,0,0,0,0
1784569738202,4,400,673.205,1784569735202,0,0,0,0
1784569738202,5,400,326.795,1784569735202,0,0,0,0
1784569738302,2,500,500,1784569735202,0,0,0,0
1784569738302,3,700,500,1784569735202,0,0,0,0
1784569738302,4,400,673.205,1784569735202,0,0,0,0
1784569738302,5,400,326.795,1784569735202,0,0,0,0
1784569738402,2,500,500,1784569735202,0,0,0,0
1784569738402,3,700,500,1784569735202,0,0,0,0
1784569738402,4,400,673.205,1784569735202,0,0,0,0
1784569738402,5,400,326.795,1784569735202,0,0,0,0
1784569738502,2,500,500,1784569735202,0,0,0,0
1784569738502,3,700,500,1784569735202,0,0,0,0
1784569738502,4,400,673.205,1784569735202,0,0,0,0
1784569738502,5,400,326.795,1784569735202,0,0,0,0
1784569738602,2,500,500,1784569735202,0,0,0,0
1784569738602,3,700,500,1784569735202,0,0,0,0
1784569738602,4,400,673.205,1784569735202,0,0,0,0
1784569738602,5,400,326.795,1784569735202,0,0,0,0
1784569738702,2,500,500,1784569735202,0,0,0,0
1784569738702,3,700,500,1784569735202,0,0,0,0
1784569738702,4,400,673.205,1784569735202,0,0,0,0
1784569738702,5,400,326.795,1784569735202,0,0,0,0
1784569738802,2,500,500,1784569735202,0,0,0,0
1784569738802,3,700,500,1784569735202,0,0,0,0
1784569738802,4,400,673.205,1784569735202,0,0,0,0
1784569738802,5,400,326.795,1784569735202,0,0,0,0
1784569738902,2,500,500,1784569735202,0,0,0,0
1784569738902,3,700,500,1784569735202,0,0,0,0
1784569738902,4,400,673.205,1784569735202,0,0,0,0
1784569738902,5,400,326.795,1784569735202,0,0,0,0
1784569739002,2,500,500,1784569735202,0,0,0,0
1784569739002,3,700,500,1784569735202,0,0,0,0
1784569739002,4,400,673.205,1784569735202,0,0,0,0
1784569739002,5,400,326.795,1784569735202,0,0,0,0
1784569739102,2,500,500,1784569735202,0,0,0,0
1784569739102,3,700,500,1784569735202,0,0,0,0
1784569739102,4,400,673.205,1784569735202,0,0,0,0
1784569739102,5,400,326.795,1784569735202,0,0,0,0
1784569739202,2,500,500,1784569735202,0,0,0,0
1784569739202,3,700,500,1784569735202,0,0,0,0
1784569739202,4,400,673.205,1784569735202,0,0,0,0
1784569739202,5,400,326.795,1784569735202,0,0,0,0
1784569739302,2,500,500,1784569735202,0,0,0,0
1784569739302,3,700,500,1784569735202,0,0,0,0
1784569739302,4,400,673.205,1784569735202,0,0,0,0
1784569739302,5,400,326.795,1784569735202,0,0,0,0
1784569739402,2,500,500,1784569735202,0,0,0,0
1784569739402,3,700,500,1784569735202,0,0,0,0
1784569739402,4,400,673.205,1784569735202,0,0,0,0
1784569739402,5,400,326.795,1784569735202,0,0,0,0
1784569739502,2,500,500,1784569735202,0,0,0,0
1784569739502,3,700,500,1784569735202,0,0,0,0
1784569739502,4,400,673.205,1784569735202,0,0,0,0
1784569739502,5,400,326.795,1784569735202,0,0,0,0
1784569739602,2,500,500,1784569735202,0,0,0,0
1784569739602,3,700,500,1784569735202,0,0,0,0
1784569739602,4,400,673.205,1784569735202,0,0,0,0
1784569739602,5,400,326.795,1784569735202,0,0,0,0
1784569739702,2,500,500,1784569735202,0,0,0,0
1784569739702,3,700,500,1784569735202,0,0,0,0
1784569739702,4,400,673.205,1784569735202,0,0,0,0
1784569739702,5,400,326.795,1784569735202,0,0,0,0
1784569739802,2,500,500,1784569735202,0,0,0,0
1784569739802,3,700,500,1784569735202,0,0,0,0
1784569739802,4,400,673.205,1784569735202,0,0,0,0
1784569739802,5,400,326.795,1784569735202,0,0,0,0
1784569739902,2,500,500,1784569735202,0,0,0,0
1784569739902,3,700,500,1784569735202,0,0,0,0
1784569739902,4,400,673.205,1784569735202,0,0,0,0
1784569739902,5,400,326.795,1784569735202,0,0,0,0
1784569740002,2,500,500,1784569735202,0,0,0,0
1784569740002,3,700,500,1784569735202,0,0,0,0
1784569740002,4,400,673.205,1784569735202,0,0,0,0
1784569740002,5,400,326.795,1784569735202,0,0,0,0
1784569740102,2,500,500,1784569735202,0,0,0,0
1784569740102,3,700,500,1784569735202,0,0,0,0
1784569740102,4,400,673.205,1784569735202,0,0,0,0
1784569740102,5,400,326.795,1784569735202,0,0,0,0
1784569740202,2,500,500,1784569735202,0,0,0,0
1784569740202,3,700,500,1784569735202,0,0,0,0
1784569740202,4,400,673.205,1784569735202,0,0,0,0
1784569740202,5,400,326.795,1784569735202,0,0,0,0
1784569740302,2,500,500,1784569735202,0,0,0,0
1784569740302,3,700,500,1784569735202,0,0,0,0
1784569740302,4,400,673.205,1784569735202,0,0,0,0
1784569740302,5,400,326.795,1784569735202,0,0,0,0
1784569740402,2,500,500,1784569735202,0,0,0,0
1784569740402,3,700,500,1784569735202,0,0,0,0
1784569740402,4,400,673.205,1784569735202,0,0,0,0
1784569740402,5,400,326.795,1784569735202,0,0,0,0
1784569740502,2,500,500,1784569735202,0,0,0,0
1784569740502,3,700,500,1784569735202,0,0,0,0
1784569740502,4,400,673.205,1784569735202,0,0,0,0
1784569740502,5,400,326.795,1784569735202,0,0,0,0
1784569740602,2,500,500,1784569735202,0,0,0,0
1784569740602,3,700,500,1784569735202,0,0,0,0
1784569740602,4,400,673.205,1784569735202,0,0,0,0
1784569740602,5,400,326.795,1784569735202,0,0,0,0
1784569740702,2,500,500,1784569735202,0,0,0,0
1784569740702,3,700,500,1784569735202,0,0,0,0
1784569740702,4,400,673.205,1784569735202,0,0,0,0
1784569740702,5,400,326.795,1784569735202,0,0,0,0
1784569740802,2,500,500,1784569735202,0,0,0,0
1784569740802,3,700,500,1784569735202,0,0,0,0
1784569740802,4,400,673.205,1784569735202,0,0,0,0
1784569740802,5,400,326.795,1784569735202,0,0,0,0
1784569740902,2,500,500,1784569735202,0,0,0,0
1784569740902,3,700,500,1784569735202,0,0,0,0
1784569740902,4,400,673.205,1784569735202,0,0,0,0
1784569740902,5,400,326.795,1784569735202,0,0,0,0
1784569741002,2,500,500,1784569735202,0,0,0,0
1784569741002,3,700,500,1784569735202,0,0,0,0
1784569741002,4,400,673.205,1784569735202,0,0,0,0
1784569741002,5,400,326.795,1784569735202,0,0,0,0
1784569741102,2,500,500,1784569735202,0,0,0,0
1784569741102,3,700,500,1784569735202,0,0,0,0
1784569741102,4,400,673.205,1784569735202,0,0,0,0
1784569741102,5,400,326.795,1784569735202,0,0,0,0
1784569741202,2,500,500,1784569735202,0,0,0,0
1784569741202,3,700,500,1784569735202,0,0,0,0
1784569741202,4,400,673.205,1784569735202,0,0,0,0
1784569741202,5,400,326.795,1784569735202,0,0,0,0
1784569741302,2,500,500,1784569735202,0,0,0,0
1784569741302,3,700,500,1784569735202,0,0,0,0
1784569741302,4,400,673.205,1784569735202,0,0,0,0
1784569741302,5,400,326.795,1784569735202,0,0,0,0
1784569741402,2,500,500,1784569735202,0,0,0,0
1784569741402,3,700,500,1784569735202,0,0,0,0
1784569741402,4,400,673.205,1784569735202,0,0,0,0
1784569741402,5,400,326.795,1784569735202,0,0,0,0
1784569741502,2,500,500,1784569735202,0,0,0,0
1784569741502,3,700,500,1784569735202,0,0,0,0
1784569741502,4,400,673.205,1784569735202,0,0,0,0
1784569741502,5,400,326.795,1784569735202,0,0,0,0
1784569741602,2,500,500,1784569735202,0,0,0,0
1784569741602,3,700,500,1784569735202,0,0,0,0
1784569741602,4,400,673.205,1784569735202,0,0,0,0
1784569741602,5,400,326.795,1784569735202,0,0,0,0
1784569741702,2,500,500,1784569735202,0,0,0,0
1784569741702,3,700,500,1784569735202,0,0,0,0
1784569741702,4,400,673.205,1784569735202,0,0,0,0
1784569741702,5,400,326.795,1784569735202,0,0,0,0
1784569741802,2,500,500,1784569735202,0,0,0,0
1784569741802,3,700,500,1784569735202,0,0,0,0
1784569741802,4,400,673.205,1784569735202,0,0,0,0
1784569741802,5,400,326.795,1784569735202,0,0,0,0
1784569741902,2,500,500,1784569735202,0,0,0,0
1784569741902,3,700,500,1784569735202,0,0,0,0
1784569741902,4,400,673.205,1784569735202,0,0,0,0
1784569741902,5,400,326.795,1784569735202,0,0,0,0
1784569742002,2,500,500,1784569735202,0,0,0,0
1784569742002,3,700,500,1784569735202,0,0,0,0
1784569742002,4,400,673.205,1784569735202,0,0,0,0
1784569742002,5,400,326.795,1784569735202,0,0,0,0
1784569742102,2,500,500,1784569735202,0,0,0,0
1784569742102,3,700,500,1784569735202,0,0,0,0
1784569742102,4,400,673.205,1784569735202,0,0,0,0
1784569742102,5,400,326.795,1784569735202,0,0,0,0
1784569742202,2,500,500,1784569735202,0,0,0,0
1784569742202,3,700,500,1784569735202,0,0,0,0
1784569742202,4,400,673.205,1784569735202,0,0,0,0
1784569742202,5,400,326.795,1784569735202,0,0,0,0
1784569742302,2,500,500,1784569735202,0,0,0,0
1784569742302,3,700,500,1784569735202,0,0,0,0
1784569742302,4,400,673.205,1784569735202,0,0,0,0
1784569742302,5,400,326.795,1784569735202,0,0,0,0
1784569742402,2,500,500,1784569735202,0,0,0,0
1784569742402,3,700,500,1784569735202,0,0,0,0
1784569742402,4,400,673.205,1784569735202,0,0,0,0
1784569742402,5,400,326.795,1784569735202,0,0,0,0
1784569742502,2,500,500,1784569735202,0,0,0,0
1784569742502,3,700,500,1784569735202,0,0,0,0
1784569742502,4,400,673.205,1784569735202,0,0,0,0
1784569742502,5,400,326.795,1784569735202,0,0,0,0
1784569742602,2,500,500,1784569735202,0,0,0,0
1784569742602,3,700,500,1784569735202,0,0,0,0
1784569742602,4,400,673.205,1784569735202,0,0,0,0
1784569742602,5,400,326.795,1784569735202,0,0,0,0
1784569742702,2,500,500,1784569735202,0,0,0,0
1784569742702,3,700,500,1784569735202,0,0,0,0
1784569742702,4,400,673.205,1784569735202,0,0,0,0
1784569742702,5,400,326.795,1784569735202,0,0,0,0
1784569742802,2,500,500,1784569735202,0,0,0,0
1784569742802,3,700,500,1784569735202,0,0,0,0
1784569742802,4,400,673.205,1784569735202,0,0,0,0
1784569742802,5,400,326.795,1784569735202,0,0,0,0
1784569742902,2,500,500,1784569735202,0,0,0,0
1784569742902,3,700,500,1784569735202,0,0,0,0
1784569742902,4,400,673.205,1784569735202,0,0,0,0
1784569742902,5,400,326.795,1784569735202,0,0,0,0
1784569743002,2,500,500,1784569735202,0,0,0,0
1784569743002,3,700,500,1784569735202,0,0,0,0
1784569743002,4,400,673.205,1784569735202,0,0,0,0
1784569743002,5,400,326.795,1784569735202,0,0,0,0
1784569743102,2,500,500,1784569735202,0,0,0,0
1784569743102,3,700,500,1784569735202,0,0,0,0
1784569743102,4,400,673.205,1784569735202,0,0,0,0
1784569743102,5,400,326.795,1784569735202,0,0,0,0
1784569743202,2,500,500,1784569735202,0,0,0,0
1784569743202,3,700,500,1784569735202,0,0,0,0
1784569743202,4,400,673.205,1784569735202,0,0,0,0
1784569743202,5,400,326.795,1784569735202,0,0,0,0
1784569743302,2,500,500,1784569735202,0,0,0,0
1784569743302,3,700,500,1784569735202,0,0,0,0
1784569743302,4,400,673.205,1784569735202,0,0,0,0
1784569743302,5,400,326.795,1784569735202,0,0,0,0
1784569743402,2,500,500,1784569735202,0,0,0,0
1784569743402,3,700,500,1784569735202,0,0,0,0
1784569743402,4,400,673.205,1784569735202,0,0,0,0
1784569743402,5,400,326.795,1784569735202,0,0,0,0
1784569743502,2,500,500,1784569735202,0,0,0,0
1784569743502,3,700,500,1784569735202,0,0,0,0
1784569743502,4,400,673.205,1784569735202,0,0,0,0
1784569743502,5,400,326.795,1784569735202,0,0,0,0
1784569743602,2,500,500,1784569735202,0,0,0,0
1784569743602,3,700,500,1784569735202,0,0,0,0
1784569743602,4,400,673.205,1784569735202,0,0,0,0
1784569743602,5,400,326.795,1784569735202,0,0,0,0
1784569743702,2,500,500,1784569735202,0,0,0,0
1784569743702,3,700,500,1784569735202,0,0,0,0
1784569743702,4,400,673.205,1784569735202,0,0,0,0
1784569743702,5,400,326.795,1784569735202,0,0,0,0
1784569743802,2,500,500,1784569735202,0,0,0,0
1784569743802,3,700,500,1784569735202,0,0,0,0
1784569743802,4,400,673.205,1784569735202,0,0,0,0
1784569743802,5,400,326.795,1784569735202,0,0,0,0
1784569743902,2,500,500,1784569735202,0,0,0,0
1784569743902,3,700,500,1784569735202,0,0,0,0
1784569743902,4,400,673.205,1784569735202,0,0,0,0
1784569743902,5,400,326.795,1784569735202,0,0,0,0
1784569744002,2,500,500,1784569735202,0,0,0,0
1784569744002,3,700,500,1784569735202,0,0,0,0
1784569744002,4,400,673.205,1784569735202,0,0,0,0
1784569744002,5,400,326.795,1784569735202,0,0,0,0
1784569744102,2,500,500,1784569735202,0,0,0,0
1784569744102,3,700,500,1784569735202,0,0,0,0
1784569744102,4,400,673.205,1784569735202,0,0,0,0
1784569744102,5,400,326.795,1784569735202,0,0,0,0
1784569744202,2,500,500,1784569735202,0,0,0,0
1784569744202,3,700,500,1784569735202,0,0,0,0
1784569744202,4,400,673.205,1784569735202,0,0,0,0
1784569744202,5,400,326.795,1784569735202,0,0,0,0
1784569744302,2,500,500,1784569735202,0,0,0,0
1784569744302,3,700,500,1784569735202,0,0,0,0
1784569744302,4,400,673.205,1784569735202,0,0,0,0
1784569744302,5,400,326.795,1784569735202,0,0,0,0
1784569744402,2,500,500,1784569735202,0,0,0,0
1784569744402,3,700,500,1784569735202,0,0,0,0
1784569744402,4,400,673.205,1784569735202,0,0,0,0
1784569744402,5,400,326.795,1784569735202,0,0,0,0
1784569744502,2,500,500,1784569735202,0,0,0,0
1784569744502,3,700,500,1784569735202,0,0,0,0
1784569744502,4,400,673.205,1784569735202,0,0,0,0
1784569744502,5,400,326.795,1784569735202,0,0,0,0
1784569744602,2,500,500,1784569735202,0,0,0,0
1784569744602,3,700,500,1784569735202,0,0,0,0
1784569744602,4,400,673.205,1784569735202,0,0,0,0
1784569744602,5,400,326.795,1784569735202,0,0,0,0
1784569744702,2,500,500,1784569735202,0,0,0,0
1784569744702,3,700,500,1784569735202,0,0,0,0
1784569744702,4,400,673.205,1784569735202,0,0,0,0
1784569744702,5,400,326.795,1784569735202,0,0,0,0
1784569744802,2,500,500,1784569735202,0,0,0,0
1784569744802,3,700,500,1784569735202,0,0,0,0
1784569744802,4,400,673.205,1784569735202,0,0,0,0
1784569744802,5,400,326.795,1784569735202,0,0,0,0
1784569744902,2,500,500,1784569735202,0,0,0,0
1784569744902,3,700,500,1784569735202,0,0,0,0
1784569744902,4,400,673.205,1784569735202,0,0,0,0
1784569744902,5,400,326.795,1784569735202,0,0,0,0
1784569745002,2,500,500,1784569735202,0,0,0,0
1784569745002,3,700,500,1784569735202,0,0,0,0
1784569745002,4,400,673.205,1784569735202,0,0,0,0
1784569745002,5,400,326.795,1784569735202,0,0,0,0
1784569745102,2,500,500,1784569735202,0,0,0,0
1784569745102,3,700,500,1784569735202,0,0,0,0
1784569745102,4,400,673.205,1784569735202,0,0,0,0
1784569745102,5,400,326.795,1784569735202,0,0,0,0
1784569745202,2,500,500,1784569735202,0,0,0,0
1784569745202,3,700,500,1784569735202,0,0,0,0
1784569745202,4,400,673.205,1784569735202,0,0,0,0
1784569745202,5,400,326.795,1784569735202,0,0,0,0
1784569745302,2,500,500,1784569735202,0,0,0,0
1784569745302,3,700,500,1784569735202,0,0,0,0
1784569745302,4,400,673.205,1784569735202,0,0,0,0
1784569745302,5,400,326.795,1784569735202,0,0,0,0
1784569745402,2,500,500,1784569735202,0,0,0,0
1784569745402,3,700,500,1784569735202,0,0,0,0
1784569745402,4,400,673.205,1784569735202,0,0,0,0
1784569745402,5,400,326.795,1784569735202,0,0,0,0
1784569745502,2,500,500,1784569735202,0,0,0,0
1784569745502,3,700,500,1784569735202,0,0,0,0
1784569745502,4,400,673.205,1784569735202,0,0,0,0
1784569745502,5,400,326.795,1784569735202,0,0,0,0
1784569745602,2,500,500,1784569735202,0,0,0,0
1784569745602,3,700,500,1784569735202,0,0,0,0
1784569745602,4,400,673.205,1784569735202,0,0,0,0
1784569745602,5,400,326.795,1784569735202,0,0,0,0
1784569745702,2,500,500,1784569735202,0,0,0,0
1784569745702,3,700,500,1784569735202,0,0,0,0
1784569745702,4,400,673.205,1784569735202,0,0,0,0
1784569745702,5,400,326.795,1784569735202,0,0,0,0
1784569745802,2,500,500,1784569735202,0,0,0,0
1784569745802,3,700,500,1784569735202,0,0,0,0
1784569745802,4,400,673.205,1784569735202,0,0,0,0
1784569745802,5,400,326.795,1784569735202,0,0,0,0
1784569745902,2,500,500,1784569735202,0,0,0,0
1784569745902,3,700,500,1784569735202,0,0,0,0
1784569745902,4,400,673.205,1784569735202,0,0,0,0
1784569745902,5,400,326.795,1784569735202,0,0,0,0
1784569746002,2,500,500,1784569735202,0,0,0,0
1784569746002,3,700,500,1784569735202,0,0,0,0
1784569746002,4,400,673.205,1784569735202,0,0,0,0
1784569746002,5,400,326.795,1784569735202,0,0,0,0
1784569746102,2,500,500,1784569735202,0,0,0,0
1784569746102,3,700,500,1784569735202,0,0,0,0
1784569746102,4,400,673.205,1784569735202,0,0,0,0
1784569746102,5,400,326.795,1784569735202,0,0,0,0
1784569746202,2,500,500,1784569735202,0,0,0,0
1784569746202,3,700,500,1784569735202,0,0,0,0
1784569746202,4,400,673.205,1784569735202,0,0,0,0
1784569746202,5,400,326.795,1784569735202,0,0,0,0
1784569746302,2,500,500,1784569735202,0,0,0,0
1784569746302,3,700,500,1784569735202,0,0,0,0
1784569746302,4,400,673.205,1784569735202,0,0,0,0
1784569746302,5,400,326.795,1784569735202,0,0,0,0
1784569746402,2,500,500,1784569735202,0,0,0,0
1784569746402,3,700,500,1784569735202,0,0,0,0
1784569746402,4,400,673.205,1784569735202,0,0,0,0
1784569746402,5,400,326.795,1784569735202,0,0,0,0
1784569746502,2,500,500,1784569735202,0,0,0,0
1784569746502,3,700,500,1784569735202,0,0,0,0
1784569746502,4,400,673.205,1784569735202,0,0,0,0
1784569746502,5,400,326.795,1784569735202,0,0,0,0
1784569746602,2,500,500,1784569735202,0,0,0,0
1784569746602,3,700,500,1784569735202,0,0,0,0
1784569746602,4,400,673.205,1784569735202,0,0,0,0
1784569746602,5,400,326.795,1784569735202,0,0,0,0
1784569746702,2,500,500,1784569735202,0,0,0,0
1784569746702,3,700,500,1784569735202,0,0,0,0
1784569746702,4,400,673.205,1784569735202,0,0,0,0
1784569746702,5,400,326.795,1784569735202,0,0,0,0
1784569746802,2,500,500,1784569735202,0,0,0,0
1784569746802,3,700,500,1784569735202,0,0,0,0
1784569746802,4,400,673.205,1784569735202,0,0,0,0
1784569746802,5,400,326.795,1784569735202,0,0,0,0
1784569746902,2,500,500,1784569735202,0,0,0,0
1784569746902,3,700,500,1784569735202,0,0,0,0
1784569746902,4,400,673.205,1784569735202,0,0,0,0
1784569746902,5,400,326.795,1784569735202,0,0,0,0
1784569747002,2,500,500,1784569735202,0,0,0,0
1784569747002,3,700,500,1784569735202,0,0,0,0
1784569747002,4,400,673.205,1784569735202,0,0,0,0
1784569747002,5,400,326.795,1784569735202,0,0,0,0
1784569747102,2,500,500,1784569735202,0,0,0,0
1784569747102,3,700,500,1784569735202,0,0,0,0
1784569747102,4,400,673.205,1784569735202,0,0,0,0
1784569747102,5,400,326.795,1784569735202,0,0,0,0
1784569747202,2,500,500,1784569735202,0,0,0,0
1784569747202,3,700,500,1784569735202,0,0,0,0
1784569747202,4,400,673.205,1784569735202,0,0,0,0
1784569747202,5,400,326.795,1784569735202,0,0,0,0
1784569747302,2,500,500,1784569735202,0,0,0,0
1784569747302,3,700,500,1784569735202,0,0,0,0
1784569747302,4,400,673.205,1784569735202,0,0,0,0
1784569747302,5,400,326.795,1784569735202,0,0,0,0
1784569747402,2,500,500,1784569735202,0,0,0,0
1784569747402,3,700,500,1784569735202,0,0,0,0
1784569747402,4,400,673.205,1784569735202,0,0,0,0
1784569747402,5,400,326.795,1784569735202,0,0,0,0
1784569747502,2,500,500,1784569735202,0,0,0,0
1784569747502,3,700,500,1784569735202,0,0,0,0
1784569747502,4,400,673.205,1784569735202,0,0,0,0
1784569747502,5,400,326.795,1784569735202,0,0,0,0
1784569747602,2,500,500,1784569735202,0,0,0,0
1784569747602,3,700,500,1784569735202,0,0,0,0
1784569747602,4,400,673.205,1784569735202,0,0,0,0
1784569747602,5,400,326.795,1784569735202,0,0,0,0
1784569747702,2,500,500,1784569735202,0,0,0,0
1784569747702,3,700,500,1784569735202,0,0,0,0
1784569747702,4,400,673.205,1784569735202,0,0,0,0
1784569747702,5,400,326.795,1784569735202,0,0,0,0
1784569747802,2,500,500,1784569735202,0,0,0,0
1784569747802,3,700,500,1784569735202,0,0,0,0
1784569747802,4,400,673.205,1784569735202,0,0,0,0
1784569747802,5,400,326.795,1784569735202,0,0,0,0
1784569747902,2,500,500,1784569735202,0,0,0,0
1784569747902,3,700,500,1784569735202,0,0,0,0
1784569747902,4,400,673.205,1784569735202,0,0,0,0
1784569747902,5,400,326.795,1784569735202,0,0,0,0
1784569748002,2,500,500,1784569735202,0,0,0,0
1784569748002,3,700,500,1784569735202,0,0,0,0
1784569748002,4,400,673.205,1784569735202,0,0,0,0
